,document,score,review_score,most_words,Pos_Neu_Neg
14,여름이니 을밀대 한번 더 가줘야겠다ㅋㅋㅋㅋㅋㅋㅋ 진짜 여름엔 냉면이최고인듯,4.0,0.9655,"[('여름', 2), ('을밀대', 1), ('한번', 1), ('더', 1), ('진짜', 1), ('냉면', 1), ('최고', 1), ('듯', 1)]",긍정
15,ㅋㅋㅋ직장상사들과 평양냉면집에서 점심먹을때 이쁨받는법..! 가위로 면 자려르는 상사 손목 터프하게 잡아채기ㅋㅋㅋㅋㅋ이거웃기다,5.0,0.8502,"[('상사', 2), ('직장', 1), ('평양', 1), ('냉면집', 1), ('점심', 1), ('때', 1), ('이쁨', 1), ('법', 1), ('가위', 1), ('면', 1)]",긍정
16,"여기 갈때마다 뭔가 냉면만으로는 아쉬워서 녹두전도 같이 시켜먹는데ㅋㅋㅋㅋㅋ개인적으로 녹두전을 좋아하진 않지만, 여기꺼는 담백하고 괜츈",4.0,0.904,"[('녹두', 2), ('여기', 1), ('때', 1), ('뭔가', 1), ('냉면', 1), ('아쉬워서', 1), ('전도', 1), ('개인', 1), ('전', 1), ('좋아하진', 1)]",긍정
17,밍밍한 평양냉면이 싫으면 애초에 함흥냉면으로 가시길ㅋㅋㅋㅋㅋ 평양냉면은 육수의 감칠맛과 심심함을 느끼면서 먹는게 답이지요^^,5.0,0.3578,"[('냉면', 3), ('평양', 2), ('밍밍', 1), ('싫으면', 1), ('애초', 1), ('함흥', 1), ('육수', 1), ('감칠맛', 1), ('심심함', 1), ('답', 1)]",중립
18,영업시간은 오전 11시부터 오후 10시까지 하는거같아요ㅎㅎㅎ 단! 주문은 오후 9시 15분까지니까 늦지마시길,4.0,0.5014,"[('오후', 2), ('영업', 1), ('시간', 1), ('오전', 1), ('같아요', 1), ('단', 1), ('주문', 1)]",중립
19,냉면이 한그릇에 만원. 살짝 비싼듯 하지만 서울의 중심 강남에서 먹으려면 이정도는 내야하는 듯,5.0,0.4117,"[('냉면', 1), ('그릇', 1), ('만원', 1), ('살짝', 1), ('비싼듯', 1), ('서울', 1), ('중심', 1), ('강남', 1), ('정도', 1), ('내야', 1)]",중립
20,워낙 소문난 집이라… 여름 별미로 한 번 먹어보세요.,4.0,0.9682,"[('워낙', 1), ('집', 1), ('여름', 1), ('별미', 1), ('번', 1)]",긍정
21,선배랑 갔는데 저는 먹을만했는데 선배는 별로라네요. 호불호가 갈리는 듯 해요.,5.0,0.2094,"[('선배', 2), ('저', 1), ('로라', 1), ('호불호', 1), ('듯', 1), ('해', 1)]",부정
22,평양냉면의 지존 을밀대의 강남역 지점! 평양냉면 답게 국물은 역시 심심하고 두터운 맛이 좋았고 면말은 평양면옥집 하고는 다르게 우동처럼 도톰하고 쫄깃햇다 각자 개성이 다르리라 맛있는 냉면 한그릇 후르륵,5.0,0.8922,"[('평양', 3), ('냉면', 3), ('지존', 1), ('을밀대', 1), ('강남역', 1), ('지점', 1), ('답', 1), ('국물', 1), ('역시', 1), ('심심하고', 1)]",긍정
23,모든 재료를 국내산으로 쓴데요. 요즘같은 시대에.. 국내산 good~~,5.0,0.8145,"[('국내', 2), ('산', 2), ('모든', 1), ('재료', 1), ('요즘', 1), ('같은', 1), ('시대', 1)]",긍정
24,평양냉면 안먹어본것같은데 여기가서 한번 먹어보고싶네요! 만원정도라면 가격도 괜찮은거같구요,4.0,0.8425,"[('평양', 1), ('냉면', 1), ('같은데', 1), ('한번', 1), ('만원', 1), ('정도', 1), ('라면', 1), ('가격', 1), ('괜찮은', 1), ('거', 1)]",긍정
25,여기는 면발이 일반냉면이랑은 다르게 메밀류? 그런 면발이라더 더 쫄깃해여:),4.0,0.4547,"[('면발', 2), ('더', 2), ('냉면', 1), ('다르게', 1), ('메밀', 1), ('류', 1), ('그런', 1), ('쫄깃해', 1)]",중립
26,평양냉면의 진수 을밀대! 역시 소문답게 줄서서 기다렸다가 먹었어요..한 10분쯤?? 근데 기다려서먹을만한맛이에요,5.0,0.9587,"[('평양', 1), ('냉면', 1), ('진수', 1), ('을밀대', 1), ('역시', 1), ('문답', 1), ('줄', 1), ('서서', 1), ('맛', 1)]",긍정
27,수육시켜 먹었어요. 무김치랑 배추김치랑 같이 먹으니 맛있어요.,5.0,0.9744,"[('수육', 1), ('무', 1), ('김치', 1), ('배추김치', 1), ('맛있어요', 1)]",긍정
28,처음 가서 먹었는데 밍밍한 냉면맛에 살짝 실망했는데 이상하게 자꾸 생각나는 맛이에요.,5.0,0.6465,"[('맛', 2), ('처음', 1), ('밍밍', 1), ('냉면', 1), ('살짝', 1), ('실망했는데', 1), ('이상하게', 1), ('자꾸', 1)]",중립
29,강남역 인근에서 맛볼 수 있는 최고의 평양냉면집.,4.0,0.9499,"[('강남역', 1), ('인근', 1), ('수', 1), ('있는', 1), ('최고', 1), ('평양', 1), ('냉면집', 1)]",긍정
30,점심시간에 갔는데 사람이 엄청 많았어요.,5.0,0.5986,"[('점심시간', 1), ('사람', 1), ('많았어요', 1)]",중립
31,식당이 깨끗하고 정갈해요. 주방에서 일하시는 분들 엄청 많았어요.,4.0,0.9576,"[('식당', 1), ('깨끗하고', 1), ('정갈해요', 1), ('주방', 1), ('일', 1), ('많았어요', 1)]",긍정
32,여기 냉면은 닭고기로 우려낸 육수에요ㅋㅋ 면도 탱글탱글 쫄깃해요,5.0,0.8138,"[('여기', 1), ('냉면', 1), ('닭고기', 1), ('우려', 1), ('육수', 1), ('면도', 1), ('쫄깃해', 1)]",긍정
33,물냉 만원 사리추가 4천원ㅋㅋㅋㅋ회냉면도 있는데 이건 14000원이에요ㅋㅋㅋ근데 냉면전문점에서는 물냉이 갑이지여,4.0,0.5955,"[('냉면', 2), ('물냉', 1), ('만원', 1), ('사리', 1), ('추가', 1), ('회', 1), ('있는데', 1), ('이건', 1), ('전문점', 1), ('물', 1)]",중립
34,깔끔하고 밝은 분위기의 식당. 뭘먹어도 맛있네요.,5.0,0.9732,"[('깔끔하고', 1), ('분위기', 1), ('식당', 1), ('뭘', 1), ('맛있네요', 1)]",긍정
35,새콤한 함흥냉면과 다르게 을밀대 냉면은 뭔가 좀 독특해요. 좀 밍밍한 맛이랄까?,4.0,0.4445,"[('냉면', 2), ('좀', 2), ('콤', 1), ('함흥', 1), ('다르게', 1), ('을밀대', 1), ('뭔가', 1), ('독특해요', 1), ('밍밍', 1), ('맛', 1)]",중립
36,여기 주말에도 영업을 해서 좋아요. 주말에 갈 곳 없을 때 이곳으로 gogo!!!,4.0,0.8896,"[('주말', 2), ('곳', 2), ('여기', 1), ('영업', 1), ('좋아요', 1), ('없을', 1), ('때', 1)]",긍정
37,"골목길에 있는 마포 을밀대와는 좀 다른 분위기이지만, 덜 기다리고 빨리 먹을 수 있다는 장점이 있어요 :)",3.0,0.7531,"[('골목길', 1), ('있는', 1), ('마포', 1), ('을밀대', 1), ('좀', 1), ('다른', 1), ('분위기', 1), ('덜', 1), ('수', 1), ('있다는', 1)]",긍정
38,무료주차 1시간! 그이후는 돈받아요,3.5,0.2819,"[('무료', 1), ('주차', 1), ('이후', 1), ('돈', 1)]",부정
39,"여기는 메뉴가 몇 개 없음ㅋㅋㅋ비냉, 회냉, 물냉에 수육이랑 녹두전, 홍어가 끝ㅋㅋㅋㅋ 그래서 더 정감간다",5.0,0.2687,"[('메뉴', 1), ('몇', 1), ('개', 1), ('없음', 1), ('비냉', 1), ('회냉', 1), ('물냉', 1), ('수육', 1), ('녹두', 1), ('전', 1)]",부정
40,자극적이지 않은 냉면이에요. 몸에도 좋을 것 같아요.,4.0,0.9701,"[('자극', 1), ('냉면', 1), ('몸', 1), ('좋을', 1), ('것', 1), ('같아요', 1)]",긍정
41,원래 본점은 서강대 쪽에 있는데 강남에도 생겨서 너무 좋았어요.,5.0,0.976,"[('원래', 1), ('본점', 1), ('서강대', 1), ('쪽', 1), ('있는데', 1), ('강남', 1), ('좋았어요', 1)]",긍정
42,여긴 호불호가 갈릴것임!,4.0,0.6604,"[('호불호', 1), ('임', 1)]",긍정
43,호불호가 갈릴만한 곳!,3.5,0.5239,"[('호불호', 1), ('갈릴', 1), ('곳', 1)]",중립
44,냉면 국물이 맑아서 국물까지 원샷했어요.,5.0,0.8008,"[('국물', 2), ('냉면', 1), ('맑아서', 1), ('원샷', 1)]",긍정
45,냉면성애자가 인정하는 건강한맛ㅋㅋㅋㅋ김치랑도 잘 어울리는듯한 냉면 냉면♪,5.0,0.9756,"[('냉면', 3), ('성애자', 1), ('인정', 1), ('건강한', 1), ('맛', 1), ('김치', 1), ('도', 1)]",긍정
46,"평양냉면은 약간 심심한? 그런맛으로 먹는다고하는데, 자극적인 입맛에 길들여진 현대인들이 꼭 먹어봐야한다고 생각함",4.0,0.8334,"[('평양', 1), ('냉면', 1), ('약간', 1), ('심심한', 1), ('맛', 1), ('자극', 1), ('입맛', 1), ('현대인', 1), ('꼭', 1), ('야한다고', 1)]",긍정
47,냉면을 먹고나서 따뜻한 육수 한잔 마시면 냉면맛이 더 깊게 느껴진다고해야되나?? 암튼 따듯한 육수 꼭 드셔보세용,5.0,0.992,"[('냉면', 2), ('육수', 2), ('따뜻한', 1), ('한잔', 1), ('맛', 1), ('더', 1), ('깊게', 1), ('나', 1), ('꼭', 1)]",긍정
48,"수육 소 25,000원",4.0,0.3112,"[('수육', 1), ('소', 1)]",부정
49,살얼음 동동 떠있는 냉면 맛 최고에요. 더운 여름날 먹으면 더위 싹~~~ 없어져요.,4.0,0.9781,"[('살얼음', 1), ('동동', 1), ('냉면', 1), ('맛', 1), ('최고', 1), ('더운', 1), ('여름날', 1), ('더위', 1), ('싹', 1)]",긍정
50,"을밀대 본점이 원래 마포에 있는데, 입소문을 통해 강남점까지 점포가 생겼다고함ㅋㅋㅋㅋ 마포 본점은 한여름에 줄이 100미터에 달했다고… 역시 대박",4.0,0.9708,"[('본점', 2), ('마포', 2), ('을밀대', 1), ('원래', 1), ('있는데', 1), ('입', 1), ('소문', 1), ('통해', 1), ('강남', 1), ('점', 1)]",긍정
51,냉면도 맛있지만 녹두전도 맛있군요.^^ 담백하고 괜찮았습니다. 추천합니다.,4.0,0.9816,"[('냉면', 1), ('맛있지만', 1), ('녹두', 1), ('전도', 1), ('맛있군요', 1), ('담백하고', 1), ('괜찮았습니다', 1), ('추천', 1)]",긍정
52,밍밍한 맛이 좋아요,3.5,0.6556,"[('밍밍', 1), ('맛', 1), ('좋아요', 1)]",중립
53,언빌리버블 녹두전~,4.0,0.6021,"[('빌리버', 1), ('블', 1), ('녹두', 1), ('전', 1)]",중립
54,괜춘하다능?,3.0,0.8748,"[('괜', 1), ('춘하', 1), ('능', 1)]",긍정
55,분위기 깡패,3.0,0.3069,"[('분위기', 1), ('깡패', 1)]",부정
56,입안에서 녹음,3.0,0.1328,"[('입안', 1), ('녹음', 1)]",부정
57,얼음이 너무 많이 나옴. 그래서 평소에 평양냉면 먹듯이 처음 육수를 들고 마시면 헐~ 합니다. 그런 분들은 얼음 조금만 달라고 하심이... ㅋㅋ,3.5,0.0635,"[('얼음', 2), ('평소', 1), ('평양', 1), ('냉면', 1), ('먹듯', 1), ('처음', 1), ('육수', 1), ('그런', 1), ('분', 1), ('조금', 1)]",부정
58,오늘은 양지탕/육개장이 20:20에 마감되었습니다. 2013.9.23.,3.5,0.3757,"[('오늘', 1), ('탕', 1), ('육개장', 1), ('마감', 1)]",중립
59,여기야말로 문닫기전에 가봐야 할 식당입니다,3.0,0.5372,"[('여기', 1), ('문', 1), ('식당', 1), ('입니다', 1)]",중립
60,마시는 육수는 마포와 다르다고 설명해주시네요. 마포는 소량의 간장이 들어간다고 합니다.,4.0,0.7149,"[('마포', 2), ('육수', 1), ('다르다고', 1), ('설명', 1), ('소량', 1), ('간장', 1)]",긍정
61,면이 특이해여! 추천추천,3.5,0.9496,"[('추천', 2), ('면', 1), ('특이해여', 1)]",긍정
62,일요일 점심 그닥 붐비지 않네요,3.5,0.4595,"[('일요일', 1), ('점심', 1), ('그닥', 1)]",중립
63,물냉면과 녹두전 여름엔 정답! 특히 물냉면은 손님 절반이상이 육수까지 다 마시는 곳.,3.5,0.8024,"[('물냉면', 2), ('녹두', 1), ('전', 1), ('여름', 1), ('정답', 1), ('손님', 1), ('절반', 1), ('이상', 1), ('육수', 1), ('곳', 1)]",긍정
64,먹기 힘들어요 별로에요,4.0,0.0223,"[('먹기', 1), ('힘들어요', 1), ('별로', 1)]",부정
65,녹두전이 실함 안에 고기가 많음 한장에 팔천원-,3.5,0.6567,"[('녹두', 1), ('전이', 1), ('실함', 1), ('안', 1), ('고기', 1), ('많음', 1), ('한장', 1), ('팔천원', 1)]",중립
66,본점보다 친절한 느낌? 분위기도 사뭇 달라요- 둘이선 냉면하나 녹두전 하나가 진리 :),3.5,0.9504,"[('하나', 2), ('본점', 1), ('친절한', 1), ('느낌', 1), ('분위기', 1), ('사뭇', 1), ('달라', 1), ('둘', 1), ('이선', 1), ('냉면', 1)]",긍정
67,면을 육수에 담그고 나서 먹으면 면에서 육향이 풍부하게 납니다. 면의 거친 식감 재밌어요,3.5,0.9334,"[('면', 3), ('육수', 1), ('향', 1), ('풍부하게', 1), ('식감', 1), ('재밌어요', 1)]",긍정
68,양 많이가 일반과 똑같은 가격.,3.5,0.1906,"[('양', 1), ('많이가', 1), ('일반', 1), ('똑같은', 1), ('가격', 1)]",부정
69,녹두전  좋아요,4.0,0.8789,"[('녹두', 1), ('전', 1), ('좋아요', 1)]",긍정
70,아이참 나는 그냥 그렇다,3.0,0.0384,"[('나', 1), ('그냥', 1), ('그렇다', 1)]",부정
71,마포 본점과 비슷. 분위기는 니상하지만,4.0,0.434,"[('마포', 1), ('본점', 1), ('비슷', 1), ('분위기', 1), ('상하', 1)]",중립
72,제 입맛에는 마포본점이랑 좀 다른듯...,4.0,0.078,"[('제', 1), ('입맛', 1), ('마포', 1), ('본점', 1), ('좀', 1), ('다른듯', 1)]",부정
73,"밍밍한 국물이 계속 중독되는곳. 수육에선 비린내가 나지않고 냉면과 함께 먹으면 베리굿. 물냉면 비빔냉면 10000원 사리4000원. 수육25000,50000원- 녹두전 한장 8000원!!!!",4.0,0.8802,"[('수육', 2), ('밍밍', 1), ('국물', 1), ('계속', 1), ('중독', 1), ('곳', 1), ('비린내가', 1), ('냉면', 1), ('베리', 1), ('굿', 1)]",긍정
74,물냉면  먹고싶을만했음,4.0,0.7844,"[('물냉면', 1)]",긍정
75,어쩜 저렇게 맛있게 생겼니?,4.0,0.8096,"[('어쩜', 1), ('맛있게', 1)]",긍정
76,밍숭맹숭 냉면과 실한 녹두전.. 3번 먹고나면 다른 냉면은 입에도 못댄다고 하니.. 고민이 되는구나.. 냉면은 한번만 잘라서 드세요 ㅋ,4.0,0.9038,"[('냉면', 3), ('밍숭맹숭', 1), ('실한', 1), ('녹두', 1), ('전', 1), ('번', 1), ('다른', 1), ('입', 1), ('하니', 1), ('고민', 1)]",긍정
77,염리동의 을밀대와 같은 맛. '양많이'도 됩니다.,3.5,0.2321,"[('염리동', 1), ('을밀대', 1), ('같은', 1), ('맛', 1), ('도', 1)]",부정
78,녹두전이 본점에 비해 좀 큽니다.,4.0,0.5752,"[('녹두', 1), ('전이', 1), ('본점', 1), ('좀', 1)]",중립
79,이 집이 우리동네에 있어서 완전 땡큐,3.0,0.9043,"[('이', 1), ('집', 1), ('우리동네', 1), ('있어서', 1), ('완전', 1), ('땡큐', 1)]",긍정
80,마땅히 먹을거 없을때는 이 집에 갑니다.,3.0,0.3274,"[('마땅히', 1), ('없을', 1), ('때', 1), ('이', 1), ('집', 1)]",부정
81,호불호가 좀 갈리나봐요 그래도 저는 나름 만족~,4.0,0.942,"[('호불호', 1), ('좀', 1), ('갈리', 1), ('저', 1), ('나름', 1), ('만족', 1)]",긍정
82,부모님 모시고 가려구요. 맛있어요,4.0,0.9732,"[('부모님', 1), ('모시', 1), ('맛있어요', 1)]",긍정
83,자꾸 먹으면 더 맛 나는 냉면^^,4.0,0.6649,"[('자꾸', 1), ('더', 1), ('맛', 1), ('나', 1), ('냉면', 1)]",긍정
84,그냥 그저그랬어요. 특별할것까진 없는 집이에요,4.0,0.0387,"[('그냥', 1), ('그랬어요', 1), ('특별할것까진', 1), ('없는', 1), ('집', 1)]",부정
85,양이 꽤 되니까 굳이 사리를 시킬 필요는 없을 듯..,4.0,0.6713,"[('양', 1), ('꽤', 1), ('굳이', 1), ('사리', 1), ('필요', 1), ('없을', 1), ('듯', 1)]",긍정
86,얼음빼고 양많이 ㅋㅋ,3.5,0.2042,"[('얼음', 1)]",부정
87,물냉면과 녹두전! 돼지고기 많이 들어있어요 :),4.0,0.4144,"[('물냉면', 1), ('녹두', 1), ('전', 1), ('돼지고기', 1)]",중립
88,육계장과함게 먹는 파김치 정말 맛나요~~,4.0,0.8473,"[('육계장', 1), ('함', 1), ('파김치', 1), ('정말', 1), ('맛', 1), ('요', 1)]",긍정
89,역시 냉면은 겨울에 먹어야 제 맛입니다...,3.5,0.9718,"[('역시', 1), ('냉면', 1), ('겨울', 1), ('제', 1), ('맛', 1), ('입니다', 1)]",긍정
90,100m 떨어진 쌍용플래티늄빌딩 지하1층으로 4월초 확장이전한다네용~~,3.5,0.2922,"[('쌍용', 1), ('플래티늄', 1), ('빌딩', 1), ('지하', 1), ('층', 1), ('확장', 1), ('이전', 1), ('용', 1)]",부정
91,양마니 겁없이 시키면 배터져요 많이 달라고 해놓고 남기면 실례 거들어 줄 더 큰 위장을 가진 동행이 없으면 시키지 마세요ㅋ 아직도 속에서 면이 뿔고 있음 ㅠㅠ,3.5,0.0242,"[('마', 1), ('겁', 1), ('배', 1), ('달라', 1), ('실례', 1), ('줄', 1), ('더', 1), ('위장', 1), ('동행', 1), ('없으면', 1)]",부정
92,섬섬한 국물이 너무 시원하네요 근데 예전 장소도 후미졌지만 옮긴 곳도 찾기가 너무 빡세다는,4.0,0.9141,"[('섬섬한', 1), ('국물', 1), ('시원하네요', 1), ('예전', 1), ('장소', 1), ('후미졌지만', 1), ('곳도', 1), ('찾기', 1), ('빡세', 1)]",긍정
93,홀에는 40석 룸은 3개가 있습니다! 여름철에는 육계장과 양지탕밥은 아니되옵니다!,4.0,0.2981,"[('홀', 1), ('석', 1), ('룸', 1), ('개', 1), ('있습니다', 1), ('여름철', 1), ('육계장', 1), ('탕밥', 1), ('아니', 1)]",부정
94,호 김치가 입맛에 맞네여 ㅋㅋ 여기 젓가락은 왜 이리 긴거죠?,4.0,0.1166,"[('호', 1), ('김치', 1), ('입맛', 1), ('여기', 1), ('젓가락', 1), ('왜', 1)]",부정
95,영업시간 11:00~22:00 주문은 21:30까지,4.0,0.8381,"[('영업', 1), ('시간', 1), ('주문', 1)]",긍정
96,주말 낮엔 사람이 없네요!,3.5,0.7951,"[('주말', 1), ('낮', 1), ('사람', 1), ('없네요', 1)]",긍정
97,양지탕밥도 맛남,3.5,0.6147,"[('탕밥', 1), ('맛남', 1)]",중립
98,염리동 생각하신다면 안됨. 양이 확연히 차이나기 때문에 사장님께 양 많이 달라고 해야 염리동 양 만큼 나옴. 추가 가격 없음. 맛도 좀 차이 나는데 분위기가 달라서인지는 모르겠음 ㅎㅎ 겨눌엔 양지탕밥이 별미,4.0,0.0114,"[('양', 3), ('염리동', 2), ('달라', 2), ('생각', 1), ('안됨', 1), ('확', 1), ('연히', 1), ('때문', 1), ('사장', 1), ('만큼', 1)]",부정
99,녹두전은 너무 작아요,3.5,0.0508,"[('녹두', 1), ('전', 1), ('작아요', 1)]",부정
100,물냉면 집에선 물냉면만 먹읍시다.,3.5,0.8042,"[('물냉면', 2), ('집', 1)]",긍정
101,물냉면+수육 강추해요 :),3.5,0.8526,"[('물냉면', 1), ('수육', 1), ('강', 1), ('추해요', 1)]",긍정
102,이게진짜,3.5,0.5311,"[('게', 1), ('진짜', 1)]",중립
0,맛있습니다 ㅎㅎ 잘먹고갑니다,5.0,0.9786,"[('맛있습니다', 1)]",긍정
1,평양냉면 맛나게 잘먹고갑니다,4.0,0.7372,"[('평양', 1), ('냉면', 1), ('맛', 1)]",긍정
2,잘 먹었습니다.,4.5,0.9154,[],긍정
3,가성비로는 매우실망입니다 냉면과 설렁탕은 어중간한편이고 8000원대면 먹지않을까하군요,2.0,0.0754,"[('가성', 1), ('비', 1), ('매우', 1), ('실망', 1), ('입니다', 1), ('냉면', 1), ('설렁탕', 1), ('어중간한', 1), ('편이', 1), ('군', 1)]",부정
4,인생맛집,5.0,0.8837,"[('인생', 1), ('맛집', 1)]",긍정
5,돼지갈비 구워주고 강남에서 가장 깔끔맙니다,4.0,0.5255,"[('돼지갈비', 1), ('강남', 1), ('가장', 1), ('깔끔맙니', 1)]",중립
6,맛있네요,3.0,0.9502,"[('맛있네요', 1)]",긍정
7,정말 맛있음^^,5.0,0.9827,"[('정말', 1), ('맛있음', 1)]",긍정
8,굳bbbb,5.0,0.9239,"[('굳', 1)]",긍정
9,기대이상이라 만족스러웠어요,5.0,0.9824,"[('이상', 1), ('만족스러웠어요', 1)]",긍정
10,잘 먹었습니다.,4.0,0.9154,[],긍정
11,좋습니다.,4.0,0.8948,"[('좋습니다', 1)]",긍정
12,맛릿름굿굿,5.0,0.4542,"[('맛릿름굿굿', 1)]",중립
13,맛있어보이네요,5.0,0.9496,"[('맛있어', 1)]",긍정
14,돼지갈비 아주 맛있네요 서비스도 좋고 깔끔하고.. 냉면 깨끗하고 좋아요 주차가 힘들어서 그건 많이 불편합니다,4.0,0.9573,"[('돼지갈비', 1), ('아주', 1), ('맛있네요', 1), ('서비스', 1), ('좋고', 1), ('깔끔하고', 1), ('냉면', 1), ('깨끗하고', 1), ('좋아요', 1), ('주차', 1)]",긍정
15,이게 면이냐? 고무줄인줄 알았다,1.0,0.0846,"[('이', 1), ('면', 1), ('고무', 1)]",부정
16,제 입맛에 딱이네요.,5.0,0.9024,"[('제', 1), ('입맛', 1), ('딱이네요', 1)]",긍정
17,제 입맛에 딱이네요.,5.0,0.9024,"[('제', 1), ('입맛', 1), ('딱이네요', 1)]",긍정
18,전체적으로 만족합니다.,4.0,0.941,"[('전체', 1), ('만족합니다', 1)]",긍정
19,적극 추천합니다.,5.0,0.9545,"[('적극', 1), ('추천', 1)]",긍정
20,제 입맛에 딱이네요.,5.0,0.9024,"[('제', 1), ('입맛', 1), ('딱이네요', 1)]",긍정
21,"봉피양은 기본적인 숯부터 좋다보니, 고기맛이 두배로 느껴져요~ 돼지갈비로 유명한 맛집인데, 메뉴는 소고기메뉴가 더많다는게함정 ㅎㅎㅎㅎㅎ 여러분점이있는데 첫시도는 강남점추천!",3.0,0.7936,"[('메뉴', 2), ('봉피', 1), ('양은', 1), ('기본', 1), ('숯', 1), ('좋다', 1), ('맛', 1), ('배', 1), ('돼지갈비', 1), ('유명한', 1)]",긍정
22,"흔히 속된말로 서민음식 ""돼지갈비""맛집~ ㅎㅎㅎㅎㅎ 가격은 서민가격은아니지만 진항양념이아니라 더 좋아하는곳! 보통 돼지갈비하면 양념에찌들어선지 먹다보면 질리잖아요~ㅎㅎ여긴 양념이적당해서 고기맛에더집중하게되요!",3.5,0.9163,"[('양념', 3), ('서민', 2), ('돼지갈비', 2), ('가격', 2), ('더', 2), ('흔히', 1), ('속', 1), ('음식', 1), ('맛집', 1), ('아니지만', 1)]",긍정
23,제 입맛에 딱이네요.,5.0,0.9024,"[('제', 1), ('입맛', 1), ('딱이네요', 1)]",긍정
24,맛있어요~~꼭 한 번 가보세요.,5.0,0.9387,"[('맛있어요', 1), ('꼭', 1), ('번', 1)]",긍정
25,맛나네요ㅋ,5.0,0.7307,"[('맛', 1)]",긍정
26,맛있어요~~꼭 한 번 가보세요.,5.0,0.9387,"[('맛있어요', 1), ('꼭', 1), ('번', 1)]",긍정
27,돼지갈비 제일 비싼집 하지만 맛있다는.. 평양냉면도 잘 하는곳 우래옥 주방장을 스카웃했다나.. 아마 비싸기로 소문난 벽제갈비도 같은 집이죠..,3.0,0.818,"[('돼지갈비', 1), ('제일', 1), ('비싼', 1), ('집', 1), ('맛있다는', 1), ('평양', 1), ('냉면', 1), ('곳', 1), ('옥', 1), ('주방', 1)]",긍정
28,오늘 가요. 기대되요~~~♡♡♡♡ 냉면이 그렇게맛있다는데~~ 다녀와서 리뷰올릴께용ㅎ,5.0,0.8007,"[('오늘', 1), ('가요', 1), ('요', 1), ('냉면', 1), ('맛있다는데', 1), ('리뷰', 1)]",긍정
29,완전 존맛ㄷㄷ,5.0,0.9462,"[('완전', 1), ('존맛', 1)]",긍정
30,맛있어요~~꼭 한 번 가보세요.,5.0,0.9387,"[('맛있어요', 1), ('꼭', 1), ('번', 1)]",긍정
31,뜨아~1인분이 왜 이렇게 커,5.0,0.2482,"[('인분', 1), ('왜', 1)]",부정
32,음식맛이 일품이네요,5.0,0.9608,"[('음식', 1), ('맛', 1), ('일품', 1), ('요', 1)]",긍정
33,맛있어요~~꼭 한 번 가보세요.,5.0,0.9387,"[('맛있어요', 1), ('꼭', 1), ('번', 1)]",긍정
34,설명하기 어려운 환상적인 맛,5.0,0.6266,"[('설명', 1), ('어려운', 1), ('환상', 1), ('맛', 1)]",중립
35,맛나 뭐가맛나,1.0,0.1091,"[('맛', 2), ('뭐', 1)]",부정
36,봉피양 돼지갈비 맛이 아주 좋다 후식 냉면도 굿!!,5.0,0.9219,"[('봉피', 1), ('돼지갈비', 1), ('맛', 1), ('아주', 1), ('좋다', 1), ('후식', 1), ('냉면', 1), ('굿', 1)]",긍정
37,이제 여름이라 사람 줄서서 먹을듯ㅋㅋㅋㅋ그전에 한번 더 가봐야징,4.0,0.9087,"[('이제', 1), ('여름', 1), ('사람', 1), ('줄', 1), ('서서', 1), ('전', 1), ('한번', 1), ('더', 1), ('징', 1)]",긍정
38,"평양냉면 종류가, 메밀함량이 80%인것과 100%인것 두가지임. 100%인거 먹었는데 진짜 씹을수록 고소함ㅋㅋㅋ",4.0,0.9771,"[('평양', 1), ('냉면', 1), ('종류', 1), ('메밀', 1), ('함량', 1), ('가지', 1), ('임', 1), ('진짜', 1), ('고소함', 1)]",긍정
39,강남역에서 어디갈까 고민하다 들른곳! 입구에서 주차대행도 해주고 좋았어요.,5.0,0.9379,"[('강남역', 1), ('어디', 1), ('고민', 1), ('곳', 1), ('입구', 1), ('주차', 1), ('대행', 1), ('좋았어요', 1)]",긍정
40,냉면 먹었는데 면발도 좋고 육수도 개운하고 맛있어요.,4.0,0.9694,"[('냉면', 1), ('면', 1), ('발도', 1), ('좋고', 1), ('육수', 1), ('개운하고', 1), ('맛있어요', 1)]",긍정
41,양곰탕.. 뚝배기 크기가 좀 작은 것 같아요. 조금 크고 양도 많았으면 좋겠습니다.,5.0,0.963,"[('곰탕', 1), ('뚝배기', 1), ('크기', 1), ('좀', 1), ('작은', 1), ('것', 1), ('같아요', 1), ('조금', 1), ('양도', 1), ('많았으면', 1)]",긍정
42,한우 차돌 된장찌개는 직접 담근 된장에 차돌박이를 넣었다고 하네요 ㅎㅎ 직접 담근 된장이라그런지 더 구수하면서 부드러운 맛을 내는 것 같아요 ㅎㅎ,5.0,0.9519,"[('직접', 2), ('된장', 2), ('한우', 1), ('차돌', 1), ('된장찌개', 1), ('차돌박이', 1), ('그런지', 1), ('더', 1), ('구수하면서', 1), ('부드러운', 1)]",긍정
43,여기 양곰탕이 맛있어요. 구수하고 얼큰한 국물 원하신다면 들러보세요.,4.0,0.9295,"[('여기', 1), ('곰탕', 1), ('맛있어요', 1), ('구수하고', 1), ('얼큰한', 1), ('국물', 1), ('원하신다면', 1)]",긍정
