,document,score,review_score,most_words,Pos_Neu_Neg
2,사람 많아요. 여기는 쮸즈와 함께 인기를 많이 얻고 있는 곳.,3.0,0.7939,"[('사람', 1), ('많아요', 1), ('쮸즈', 1), ('인기', 1), ('있는', 1), ('곳', 1)]",긍정
3,식당 사장님이 중국 현대 미술을 좋아 하는 분 같아요. 여기저기 그림이 많이 걸려 있음 딤섬은 더할 나위 없이 맛이 좋네요 항상 과식하게 되는 곳,3.0,0.9818,"[('식당', 1), ('사장', 1), ('중국', 1), ('현대', 1), ('미술', 1), ('좋아', 1), ('분', 1), ('같아요', 1), ('여기저기', 1), ('그림', 1)]",긍정
4,다양한 종류의 딤섬이 있음. 테라스를 열면 시원한 바람 맞으며 먹을 수 있음,3.5,0.9643,"[('있음', 2), ('다양한', 1), ('종류', 1), ('딤섬', 1), ('테라스', 1), ('시원한', 1), ('바람', 1), ('수', 1)]",긍정
7,서비스가 좋아요. 친절하고요.,3.0,0.926,"[('서비스', 1), ('좋아요', 1), ('친절하고요', 1)]",긍정
8,새우딤섬   깔끔했었던 편이에요,4.0,0.8876,"[('새우', 1), ('딤섬', 1), ('깔끔했었던', 1), ('편이', 1)]",긍정
9,마땅히 먹을거 없을때는 이 집에 갑니다.,3.0,0.3274,"[('마땅히', 1), ('없을', 1), ('때', 1), ('이', 1), ('집', 1)]",부정
0,워낙 인기가 많아서 예약 안하고 가면 그날은 식사를 거의 못한다고보면 된다길래 저희 어머니 생신 한달전부터 미리 예약해놓고 다녀왔어요. 음식들이 전체적으로 재료 고유 맛들이 강하게 느껴지면서 본연의 식감이 살아있는게 고급진 맛이었네요. 특히 베이징 덕이랑 같이나온 전병이 잘 어울려서 맛있었어요.,3.5,0.9949,"[('예약', 2), ('맛', 2), ('워낙', 1), ('인기', 1), ('많아서', 1), ('안', 1), ('가면', 1), ('그날', 1), ('식사', 1), ('거의', 1)]",긍정
1,진짜 좋아하는 중국집 '-' 기본 짜장면부터 오리요리까지 다 맛있어요 압구정에도 생긴뒤로 더 자주갑니다,4.0,0.9593,"[('진짜', 1), ('좋아하는', 1), ('중국집', 1), ('기본', 1), ('짜장면', 1), ('오리', 1), ('요리', 1), ('맛있어요', 1), ('압구정', 1), ('뒤', 1)]",긍정
2,마지막에 나온 요거트아이스크림이 기름진걸 싸악~ 시원하니 맛있었어요오~~!,5.0,0.965,"[('마지막', 1), ('요거트', 1), ('아이스크림', 1), ('걸', 1), ('악', 1), ('시원하니', 1), ('맛있었어요', 1), ('오', 1)]",긍정
3,상견례장소로도 괜찮을거같다 그냥 식사를하러 오기엔 가격이 쎈편이다.,3.0,0.1937,"[('상견례', 1), ('소로', 1), ('괜찮을거', 1), ('같다', 1), ('그냥', 1), ('식사', 1), ('오기', 1), ('가격', 1), ('쎈', 1), ('편이', 1)]",부정
4,분위기도좋고 음식맛도 깔끔해 자주들리고 싶은집 ㅎ_ㅎ,4.0,0.9828,"[('분위기', 1), ('좋고', 1), ('음식', 1), ('맛', 1), ('깔끔해', 1), ('자주', 1), ('집', 1)]",긍정
5,와인도 같이 팔고있어 식사와함께 와인한잔곁들어 먹는거 좋아하시는 분들도 오면 좋을듯 ㅎㅎ,5.0,0.9834,"[('와인', 2), ('팔고', 1), ('있어', 1), ('식사', 1), ('한잔', 1), ('곁', 1), ('좋아하시는', 1), ('분', 1), ('좋을듯', 1)]",긍정
6,베이징덕먹으러면 하루전에 예약은필수 잘구워진오리를 그자리에서 해체작업 해주시고 바로  자리로 올려줌,3.0,0.9725,"[('자리', 2), ('베이징', 1), ('덕', 1), ('면', 1), ('하루', 1), ('전', 1), ('예약', 1), ('필수', 1), ('오리', 1), ('해체', 1)]",긍정
7,베이징덕에 싸먹는 밀전병 이게 신의한수인듯 싸먹으면 아주그냥~ 궁합이 딱!!,4.0,0.5154,"[('베이징', 1), ('덕', 1), ('밀전', 1), ('병', 1), ('이', 1), ('신의한수', 1), ('듯', 1), ('아주', 1), ('그냥', 1), ('궁합', 1)]",중립
8,자스민차를 처음부터 끝까지 따뜻하게 먹을수있어서 좋았어여~ 향이아주 끝내줘여~~,5.0,0.9569,"[('자스민', 1), ('차', 1), ('처음', 1), ('끝', 1), ('따뜻하게', 1), ('좋았어여', 1), ('향', 1), ('이아주', 1), ('끝내줘여', 1)]",긍정
9,런치메뉴 가격이 2종류이니 그때가서 먹는게 저렴하게 드실수있으세요~!!!,3.0,0.9148,"[('런치', 1), ('메뉴', 1), ('가격', 1), ('종류', 1), ('그때', 1), ('저렴하게', 1)]",긍정
10,편하게 와인마시기도 좋고 음식맛도 괜찮아 좋네요~,3.0,0.9205,"[('편하게', 1), ('와인', 1), ('마시기', 1), ('좋고', 1), ('음식', 1), ('맛', 1), ('괜찮아', 1), ('좋네요', 1)]",긍정
11,베이징덕에 싸먹는 밀전병이 얇은데 쫄깃한탄력이좋아서 잘찢어지지도않고 베이징덕 맛집된데에는 밀전병이 한몫한듯싶어요 ㅋㅋㅋㅋ,3.0,0.8957,"[('베이징', 2), ('덕', 2), ('밀전', 2), ('병', 2), ('얇은데', 1), ('쫄깃', 1), ('탄력', 1), ('좋아서', 1), ('맛집', 1), ('한몫', 1)]",긍정
12,"밀전병에 베이징덕의 바삭한껍질과 부드러운 살코기,파,오이를넣고 싸서한입먹으면 베이징에온듯한 기분이듭니당 ^^",3.0,0.6658,"[('베이징', 2), ('밀전', 1), ('병', 1), ('덕의', 1), ('바삭', 1), ('껍질', 1), ('부드러운', 1), ('살코기', 1), ('파', 1), ('오이', 1)]",긍정
13,중식 오픈키친~ 청결걱정은 노노 쉬는타임마다 청소하신다네요 굳~,4.0,0.9775,"[('중식', 1), ('오픈', 1), ('키친', 1), ('청결', 1), ('걱정', 1), ('노노', 1), ('타임', 1), ('청소', 1), ('굳', 1)]",긍정
14,메뉴판의 글씨가 너무 작고흐려서 읽는데 답답했어요… 메뉴판글씨를 키우거나 진하게 만드는게 어떨가싶네요… 흠…,3.0,0.0084,"[('메뉴판', 2), ('글씨', 2), ('작고', 1), ('답답했어요', 1), ('진하게', 1), ('어떨가싶네요', 1), ('흠', 1)]",부정
15,코스메뉴를 먹는데 음식이 너무 빨리나와서 코스메뉴를 먹는 의미를 모르겠더라구요 서비스부분에서 좀 아쉬웠네요 =_=,3.0,0.0674,"[('코스', 2), ('메뉴', 2), ('음식', 1), ('의미', 1), ('서비스', 1), ('부분', 1), ('좀', 1), ('아쉬웠네요', 1)]",부정
16,각종 단품음식들이 여러종류로 잘준비되어 있었어욧 !!!!!,5.0,0.9554,"[('각종', 1), ('품', 1), ('음식', 1), ('종류', 1), ('준비', 1), ('있었어', 1), ('욧', 1)]",긍정
17,뉴욕식중식요리를 지향하는 곳인만큼 맛이 자극적이지 않기때문에 전반적으로 중국집치곤 굉장히 순하게 맛있는 맛이였어요오 그래서 좀더좋았네요오,3.0,0.9358,"[('맛', 2), ('오', 2), ('뉴욕', 1), ('중식', 1), ('요리', 1), ('지향', 1), ('곳', 1), ('자극', 1), ('때문', 1), ('전반', 1)]",긍정
18,보통중식당에서 다량사용하고있는 첨가물을 줄이고 기름을 최대한 사용하지않는 깔금한 조리법으로 재료 자체의맛을 최대치로 끌어올리는 세련된중식맛집,5.0,0.1959,"[('사용', 2), ('보통', 1), ('식당', 1), ('다량', 1), ('있는', 1), ('가물', 1), ('줄', 1), ('기름', 1), ('최대한', 1), ('금', 1)]",부정
19,모임하기 참 좋은분위기. 고급스럽고 시끄럽지않음 ㅋ,3.0,0.9128,"[('모임', 1), ('좋은', 1), ('분위기', 1), ('고급스럽고', 1), ('시끄럽지', 1)]",긍정
20,요긴 탕수육이 다른식당과다르게 동글동글하게 튀겨져서 나와요 그래도 튀김옷이 바삭바삭하니 맛있었어요~~~~,5.0,0.9501,"[('요긴', 1), ('탕수육', 1), ('식당', 1), ('과다르', 1), ('동글동글', 1), ('튀김', 1), ('옷', 1), ('바삭바삭하니', 1), ('맛있었어요', 1)]",긍정
21,단품가격이 장난아니네요.. 런치세트메뉴가격은 그에비해 싼가격이에요~,4.0,0.3022,"[('가격', 3), ('품', 1), ('장난', 1), ('아니네요', 1), ('런치', 1), ('세트', 1), ('메뉴', 1), ('그', 1)]",부정
22,다듬어주시는건 분명한마리였는데 양은 한반마리? 콩알만하게나와요 껍질바삭함도아쉽!,5.0,0.0791,"[('마리', 2), ('분명한', 1), ('양은', 1), ('콩알', 1), ('만하', 1), ('껍질', 1), ('바삭', 1), ('함', 1), ('아쉽', 1)]",부정
23,짬뽕국물이.. 국물이.. ㅋㅋ 베이징덕에 유명해졌지만 꼭 그거하나만은 아닌거같다 ㅋㅋ,4.0,0.1576,"[('국물', 2), ('짬뽕', 1), ('베이징', 1), ('덕', 1), ('유명해졌지만', 1), ('꼭', 1), ('그거', 1), ('하나', 1), ('아닌거', 1), ('같다', 1)]",부정
24,오리를 별로안좋아하는데 요기 오리는 짱~ 미리예약해야해요!!!,5.0,0.6319,"[('오리', 2), ('로안', 1), ('좋아하는데', 1), ('요기', 1), ('짱', 1), ('미리', 1), ('예약', 1), ('해', 1)]",중립
25,면요리가 전부도삭면으로나오는데 개인적으로 수타보다 도삭면이 훨씬맛있어서 면요리는 전부다 마음에들었어요 ㅎㅎㅎㅎ,3.0,0.9888,"[('면', 2), ('요리', 2), ('부도', 1), ('삭면', 1), ('개인', 1), ('타', 1), ('도삭', 1), ('맛있어서', 1), ('전부', 1), ('마음', 1)]",긍정
26,탕수육 튀김옷은 바삭하니 맛있는데 고기가 너무작아서 아쉬웠어요 ㅜㅜ,3.0,0.2948,"[('탕수육', 1), ('튀김', 1), ('옷', 1), ('바삭', 1), ('맛있는데', 1), ('고기', 1), ('작아서', 1), ('아쉬웠어요', 1)]",부정
27,주문한요리마다 맛없는 메뉴가없었어요 완전성공적 모임하기도 너무좋을거같고 음식이 다맛있어서 개인적으로도 찾아가서 먹게될거같아요 호호홍,4.0,0.9805,"[('요리', 1), ('맛없는', 1), ('메뉴', 1), ('없었어요', 1), ('완전', 1), ('성공', 1), ('모임', 1), ('좋을거', 1), ('같고', 1), ('음식', 1)]",긍정
28,테이블간격은 좁은편이지만 편안한 소파자리도 있고 어느정도 독립되어 있어서 편안하게 식사하기 좋을거같아요 >_<,5.0,0.9791,"[('테이블', 1), ('간격', 1), ('좁은', 1), ('편이', 1), ('편안한', 1), ('소파', 1), ('있고', 1), ('정도', 1), ('독립', 1), ('있어서', 1)]",긍정
29,베이징덕이 생각나는 날이면 가끔가는곳이에요 고등학교 동창들이랑 가는데 참 좋아요^^,3.0,0.969,"[('베이징', 1), ('덕이', 1), ('가끔', 1), ('곳', 1), ('고등학교', 1), ('동창', 1), ('좋아요', 1)]",긍정
30,베이징덕 맛있네요 밀전병에 싸먹으니 가격에비해 자르고나면 얼마안되는 양같긴 하지만요~ ^^,3.0,0.3083,"[('베이징', 1), ('덕', 1), ('맛있네요', 1), ('밀전', 1), ('병', 1), ('가격', 1), ('얼마', 1), ('안되는', 1), ('양', 1), ('같긴', 1)]",부정
31,양이 대체적으로 적은편이네요 면이 특이하고 식감이좋습니다,4.0,0.6406,"[('양', 1), ('체적', 1), ('편이', 1), ('면', 1), ('특이하고', 1), ('식감', 1), ('좋습니다', 1)]",중립
32,베이징덕은 미리미리 선주문을해야합니다 매일 한정수량만 준비되기때문에 예약을 해두지 않을경우 못먹을경우가 큽니다 ㅠ,3.0,0.2711,"[('미리', 2), ('경우', 2), ('베이징', 1), ('덕', 1), ('을해', 1), ('야합니다', 1), ('매일', 1), ('한정', 1), ('수량', 1), ('준비', 1)]",부정
33,분위기좋고 요리도 맛있어요ㅎㅎ,3.0,0.9724,"[('분위기', 1), ('좋고', 1), ('요리', 1), ('맛있어요', 1)]",긍정
34,흔한 중식음식인데 좀더 특별한?거같아요~ 직원분들도 친절하구요~!!,4.0,0.8049,"[('흔한', 1), ('중식', 1), ('음식', 1), ('좀더', 1), ('특별한', 1), ('거', 1), ('같아요', 1), ('직원', 1), ('친절하구요', 1)]",긍정
35,와인에 중식요리먹는 맛은 최고입니다.,3.0,0.9889,"[('와인', 1), ('중식', 1), ('요리', 1), ('맛', 1), ('최고', 1), ('입니다', 1)]",긍정
36,입구에 화덕위에 베이징덕들이 맛있게 구워지고있음ㅠㅠ,3.0,0.7814,"[('입구', 1), ('화덕', 1), ('위', 1), ('베이징', 1), ('덕', 1), ('맛있게', 1)]",긍정
37,음식들이 정갈하고 깔끔하게 나와요 품위가 느껴지고 대접받는 느낌입니다.,4.0,0.9781,"[('음식', 1), ('정갈하고', 1), ('깔끔하게', 1), ('품위', 1), ('느낌', 1), ('입니다', 1)]",긍정
38,음식 맛은 좋지만 사장과 직원들의 애티튜드가 항상 사람들의 입방아에 오르내리는.. 평가의 호불호가 갈리는 곳,4.0,0.9287,"[('음식', 1), ('맛', 1), ('좋지만', 1), ('사장', 1), ('직원', 1), ('애티튜드', 1), ('항상', 1), ('사람', 1), ('입', 1), ('방아', 1)]",긍정
39,강남권에서 가장핫한 중식당 꼽으라면 당연히 여기죠 논현동본점으로 자주갔었지만 집근처에생겨서 좋아요ㅋ,3.0,0.9701,"[('강남', 1), ('가장', 1), ('핫', 1), ('중식', 1), ('꼽으라', 1), ('당연히', 1), ('여기', 1), ('논현동', 1), ('본점', 1), ('자주', 1)]",긍정
40,절대로 중식당으로 보이지않는 로고에 신박함ㅋㅋㅋㅋ손님이많아서 항상 예약하고가야해요,3.0,0.9124,"[('절대로', 1), ('중식', 1), ('보이지', 1), ('로고', 1), ('신', 1), ('박함', 1), ('손님', 1), ('많아서', 1), ('항상', 1), ('예약', 1)]",긍정
41,역시 분위기는 최고! 맛도 국내 최정상입니다,5.0,0.9667,"[('역시', 1), ('분위기', 1), ('최고', 1), ('맛', 1), ('국내', 1), ('최정', 1), ('입니다', 1)]",긍정
42,"음식은 타 중식점에 비해 비싸지만 맛은 평범하고, 몽블랑 들고 다니는 매니저/사장 몹시 싸가지 없어요.",4.0,0.4107,"[('음식', 1), ('타', 1), ('중식', 1), ('점', 1), ('비싸지만', 1), ('맛', 1), ('평범하고', 1), ('몽블랑', 1), ('매니저', 1), ('사장', 1)]",중립
43,매운고추닭볶음...,4.0,0.3881,"[('매운', 1), ('고추', 1), ('닭', 1), ('볶음', 1)]",중립
44,분위기가 아주 멋지면서도 중식요리를 맛있게 하는곳!,5.0,0.9883,"[('분위기', 1), ('아주', 1), ('멋지면서도', 1), ('중식', 1), ('요리', 1), ('맛있게', 1), ('곳', 1)]",긍정
45,북경오리 껍질은 고소하고 살코기는 화덕에서 기름이빠져 담백해서 맛있음,3.0,0.918,"[('북경오리', 1), ('껍질', 1), ('고소하고', 1), ('살코기', 1), ('화덕', 1), ('기름', 1), ('담백해서', 1), ('맛있음', 1)]",긍정
46,전체적으로 분위기좋고 깔끔하고 손님접대로도 좋고 룸도 좋아요ㅎ,5.0,0.972,"[('좋고', 2), ('전체', 1), ('분위기', 1), ('깔끔하고', 1), ('손님', 1), ('접대', 1), ('도', 1), ('룸', 1), ('좋아요', 1)]",긍정
47,모던한 분위기의 맛좋은 중국요리전문점이에용ㅎ,5.0,0.9598,"[('모던', 1), ('분위기', 1), ('맛', 1), ('좋은', 1), ('중국요리', 1), ('전문점', 1), ('용', 1)]",긍정
48,먹을만한데?,4.0,0.7964,"[('데', 1)]",긍정
49,좋아요,3.0,0.8948,"[('좋아요', 1)]",긍정
50,여기 면이 살짝 손칼국수 느낌나요! 너무 맛있어요~,3.5,0.9945,"[('여기', 1), ('면', 1), ('살짝', 1), ('손', 1), ('칼국수', 1), ('맛있어요', 1)]",긍정
51,"Lunch-set :nari,. 추천합니다. 음식 너무 맛있어요..꼭 오세요.음식도 깔끔하고 정갈..쟈스민티도 좋아요. 예약은 필수~",4.0,0.9859,"[('음식', 2), ('추천', 1), ('맛있어요', 1), ('꼭', 1), ('깔끔하고', 1), ('정', 1), ('쟈스민티', 1), ('좋아요', 1), ('예약', 1), ('필수', 1)]",긍정
52,여기보다 압구정점이 훨씬 조용함.,3.5,0.6508,"[('여기', 1), ('압구정', 1), ('점', 1), ('조용함', 1)]",중립
53,"<추천메뉴: 발채전복스프, 금사오룡, 어향가지새우, 소안심과 아스파라거스, 사천식 닭날개, 삼선짬뽕, 멘보샤>",4.0,0.8665,"[('추천', 1), ('메뉴', 1), ('발채', 1), ('전복', 1), ('스프', 1), ('금사', 1), ('오룡', 1), ('어', 1), ('향가', 1), ('새우', 1)]",긍정
54,먹고싶을만 하네.,4.0,0.7844,[],긍정
55,새우딤섬 가볍게 하나 추가해 보세요. 완죤 맛나여,3.5,0.9341,"[('새우', 1), ('딤섬', 1), ('가볍게', 1), ('하나', 1), ('추가', 1), ('완죤', 1), ('맛', 1), ('여', 1)]",긍정
56,찹쌀탕수육 맛있음 소스에 찍어먹는게 훨씬 바삭해요,3.5,0.8836,"[('찹쌀', 1), ('탕수육', 1), ('맛있음', 1), ('소스', 1), ('바삭', 1)]",긍정
57,찹쌀탕수육은 한국에서 정말 최고인듯.  짜장면도 베리굿,4.0,0.9751,"[('찹쌀', 1), ('탕수육', 1), ('한국', 1), ('정말', 1), ('최고', 1), ('듯', 1), ('짜장면', 1), ('베리', 1), ('굿', 1)]",긍정
58,해삼요리 (이름은 기억안남) 이랑 사천식 닭 튀김 강추입니다. 연태고량주랑 같이 먹었는데 캬~~,4.0,0.9664,"[('해삼', 1), ('요리', 1), ('이름', 1), ('기억', 1), ('안남', 1), ('천식', 1), ('닭', 1), ('튀김', 1), ('강추', 1), ('입니다', 1)]",긍정
59,좋았던 것 같구요,4.0,0.8948,"[('좋았던', 1), ('것', 1), ('같구요', 1)]",긍정
60,그럭저럭 가볼만했엇음,4.0,0.0751,"[('엇음', 1)]",부정
61,추천할만한 것 같다,3.0,0.8732,"[('추천', 1), ('것', 1), ('같다', 1)]",긍정
62,뷰와 조용한 분위기가 좋아요 !찹쌀탕수육도 굳,3.5,0.946,"[('뷰', 1), ('조용한', 1), ('분위기', 1), ('좋아요', 1), ('찹쌀', 1), ('탕수육', 1), ('굳', 1)]",긍정
63,"The 유림기 here is not bad, there's a good vegetarian menu, but there's a lot of snobby customers that will complain constantly. The service is somewhat slow, but acceptable",3.5,0.1615,"[('유림', 1), ('기', 1)]",부정
64,스팀을 이용한 쿠킹스타일로 기름기가 적어 느끼하지 않음,3.5,0.3951,"[('스팀', 1), ('이용', 1), ('쿠킹', 1), ('스타일', 1), ('기름기', 1), ('느끼하지', 1)]",중립
65,마늘새우가 너무 맛있음 강추 꼭 드세요,4.0,0.9843,"[('마늘', 1), ('새우', 1), ('맛있음', 1), ('강추', 1), ('꼭', 1)]",긍정
66,마늘새우 예술입니다,4.0,0.7867,"[('마늘', 1), ('새우', 1), ('예술', 1), ('입니다', 1)]",긍정
67,단품식사로는 산라탕면 추천!,4.0,0.745,"[('품', 1), ('식사', 1), ('산라탕', 1), ('추천', 1)]",긍정
68,정말 스페셜한 자장면...,3.5,0.3336,"[('정말', 1), ('스페셜', 1), ('자장면', 1)]",중립
69,그럭저럭 입맛에 맞았던 편이네요.,3.0,0.0432,"[('입맛', 1), ('편이', 1)]",부정
70,먹고싶음,4.0,0.7844,[],긍정
71,'이닝'의 김정석 대표가 오픈한 뉴욕식 차이니즈 레스토랑,4.0,0.7536,"[('이닝', 1), ('의', 1), ('김정석', 1), ('대표', 1), ('오픈', 1), ('뉴욕', 1), ('차이니즈', 1), ('레스토랑', 1)]",긍정
0,개더러움 땀 닦은 손으로 손님들 배추만짐코도팜엉덩이도 긁음,1.0,0.0151,"[('개', 1), ('움', 1), ('땀', 1), ('손', 1), ('손님', 1), ('배추', 1), ('코', 1), ('엉덩이', 1)]",부정
