,document,score,review_score,most_words,Pos_Neu_Neg
28,예약안하고 갔는데 예약손님들이 있어서 인지 웨이팅이 좀길었네요 ㅜㅜ 기다리는거싫어하시는분들 예약하세용~,4.0,0.0677,"[('안', 1), ('손님', 1), ('있어서', 1), ('인지', 1), ('웨이팅', 1), ('좀', 1), ('길었네요', 1), ('싫어하시는', 1), ('분', 1), ('예약', 1)]",부정
39,어향동고는 인기메뉴라 미리만들어놓는건지 생각보다 빨리나왔고 짬뽕은 그냥짬뽕이였어요!,5.0,0.013,"[('짬뽕', 2), ('어', 1), ('향동', 1), ('고', 1), ('인기', 1), ('메뉴', 1), ('미리', 1), ('생각', 1)]",부정
50,"다시찾은 이곳~!!!  다리꼬구 메뉴판 뚜루룩~ 쳐다보다가. 예전에 그 누군가,,할무니께서  멘보샤 맹그러 주셨다는 말이 생각나서,  ㅛ_ㅛ/ 요기요~ 멘보샤 하나, 팔보채 하나, 잡채밥 하나~ 주셔용. 아~ 글구  잡채밥에 밥은,,볶음밥으루 해주시구, 달걀후라이 두개 추가용~  멘보샤는,,한개만 집어먹구. 바루 포장~!! 후다닥 먹구,,용산구 쉬어가는 생각동에  갖다주야징~ 난, 음식점 쥔장들이 좋아하신다. 많이시키구 빨리먹구 빨리 빠져주니까~ ㅛ_ㅛ.후훗 & 흐믓",4.0,0.312,"[('멘보샤', 3), ('하나', 3), ('밥', 3), ('잡채', 2), ('다시', 1), ('곳', 1), ('다리', 1), ('꼬구', 1), ('메뉴판', 1), ('뚜루룩', 1)]",부정
62,해물짜장을 시켰는데 해물은 없고 양파만 가득.. 어의가없음ㅋㅋㅋ,4.0,0.1394,"[('해물', 2), ('짜장', 1), ('없고', 1), ('양파', 1), ('가득', 1), ('어의', 1), ('없음', 1)]",부정
63,"10주년 행사! 오후3시까지 짜장면 3,500원/짬뽕 4,500원/탕수육9,500원!",4.0,0.0382,"[('주년', 1), ('행사', 1), ('오후', 1), ('짜장면', 1), ('짬뽕', 1), ('탕수육', 1)]",부정
64,그럭저럭 먹을만했다,4.0,0.237,[],부정
70,주문 잘못받았을때 태도가 어이없네요-다시 해드리겠습니다 라는게 정석일텐데 손님한테 따지네요 서비스도 매우 중요한게 음식업이죠-,4.0,0.019,"[('주문', 1), ('때', 1), ('태도', 1), ('어이없네요', 1), ('다시', 1), ('게', 1), ('정석', 1), ('손님', 1), ('서비스', 1), ('매우', 1)]",부정
18,보통중식당에서 다량사용하고있는 첨가물을 줄이고 기름을 최대한 사용하지않는 깔금한 조리법으로 재료 자체의맛을 최대치로 끌어올리는 세련된중식맛집,5.0,0.1959,"[('사용', 2), ('보통', 1), ('식당', 1), ('다량', 1), ('있는', 1), ('가물', 1), ('줄', 1), ('기름', 1), ('최대한', 1), ('금', 1)]",부정
21,단품가격이 장난아니네요.. 런치세트메뉴가격은 그에비해 싼가격이에요~,4.0,0.3022,"[('가격', 3), ('품', 1), ('장난', 1), ('아니네요', 1), ('런치', 1), ('세트', 1), ('메뉴', 1), ('그', 1)]",부정
22,다듬어주시는건 분명한마리였는데 양은 한반마리? 콩알만하게나와요 껍질바삭함도아쉽!,5.0,0.0791,"[('마리', 2), ('분명한', 1), ('양은', 1), ('콩알', 1), ('만하', 1), ('껍질', 1), ('바삭', 1), ('함', 1), ('아쉽', 1)]",부정
23,짬뽕국물이.. 국물이.. ㅋㅋ 베이징덕에 유명해졌지만 꼭 그거하나만은 아닌거같다 ㅋㅋ,4.0,0.1576,"[('국물', 2), ('짬뽕', 1), ('베이징', 1), ('덕', 1), ('유명해졌지만', 1), ('꼭', 1), ('그거', 1), ('하나', 1), ('아닌거', 1), ('같다', 1)]",부정
60,그럭저럭 가볼만했엇음,4.0,0.0751,"[('엇음', 1)]",부정
32,브레이크타임이 2시반부터 5시까지니 찾아가실분들은 브레이크타임을 꼭확인하고 피해서가시길,4.0,0.0396,"[('브레이크', 2), ('타임', 2), ('분', 1), ('꼭', 1), ('확인', 1), ('피', 1)]",부정
4,고등어회 안먹는다고 다른회로 대체해달라고 말씀드리니 다른회로 대체해주셨어요 혹시 못드시는분들 미리얘기하세요 ^_^,4.0,0.1093,"[('회로', 2), ('대체', 2), ('고등', 1), ('어회', 1), ('혹시', 1), ('분', 1), ('미리', 1), ('얘기', 1)]",부정
5,먹으면서 재료에 신경을 많이 썼구나~ 라는 생각이 드는 그런집이예요~!!,5.0,0.304,"[('재료', 1), ('신경', 1), ('생각', 1), ('집', 1)]",부정
13,씹지않아도 사르르 녹습니다 녹아!!,4.0,0.2315,"[('사르르', 1)]",부정
42,"가격은세긴한데 서비스,맛,분위기전부 가격값합니다",4.0,0.1944,"[('가격', 2), ('서비스', 1), ('맛', 1), ('분위기', 1), ('전부', 1), ('값', 1)]",부정
4,극찬이 주를 이루어서 기대한곳이지만 먹고나서는 물음표를 가득 달고나옴,4.0,0.2365,"[('극찬', 1), ('주', 1), ('기대한', 1), ('곳', 1), ('물음표', 1), ('가득', 1), ('달고나', 1), ('옴', 1)]",부정
12,분위기 좋고 안심돈까스 부드럽고 맛있네요. 20-30분 웨이팅 있었음.,1.0,0.9631,"[('분위기', 1), ('좋고', 1), ('안심', 1), ('돈까스', 1), ('부드럽고', 1), ('맛있네요', 1), ('웨이', 1), ('팅', 1), ('있었음', 1)]",긍정
18, ㅠ,5.0,0.283,[],부정
25,분위기 좋고 서비스 친절해요. 돈까스는 등심안심 같이 나오는 1인분 시켰는데,1.6,0.9593,"[('분위기', 1), ('좋고', 1), ('서비스', 1), ('친절해요', 1), ('돈까스', 1), ('등심', 1), ('안심', 1), ('인분', 1)]",긍정
28,나오자마자 눅눅한 튀김옷...고기는 괜춘해요,4.1,0.1881,"[('눅눅한', 1), ('튀김', 1), ('옷', 1), ('고기', 1), ('괜춘해', 1)]",부정
35,맛은 있는데 항상 음식이 너무 늦게 나와요 웨이팅도 20분 기다리고 들어가는데 메뉴도 30분 이상 기다려야 나오면 밥은 언제 먹을 수 있나요.. 미리 주문도 받는데 이렇게까지 늦게 나오는 게 이해가 안되네요,4.0,0.026,"[('맛', 1), ('있는데', 1), ('항상', 1), ('음식', 1), ('웨이팅', 1), ('메뉴', 1), ('이상', 1), ('밥', 1), ('언제', 1), ('수', 1)]",부정
37,고기가 너무 기름진 것 같았어요🤔,4.7,0.1794,"[('고기', 1), ('것', 1), ('같았어요', 1)]",부정
42,가격만큼의 맛입니다.,4.5,0.2497,"[('가격', 1), ('맛', 1), ('입니다', 1)]",부정
45,서비스 ㄹㅇ 불친절함,4.8,0.0337,"[('서비스', 1), ('불친절함', 1)]",부정
62,물만합디더,4.0,0.1655,"[('물', 1), ('더', 1)]",부정
63,몇년 전 신사점에서 먹고 실망했는데,4.1,0.0516,"[('년', 1), ('전', 1), ('점', 1), ('실망했는데', 1)]",부정
84,갈 때마다 후회 안 하는 곳!,4.2,0.2482,"[('때', 1), ('후회', 1), ('안', 1), ('곳', 1)]",부정
107,맛은 있는데 느끼하다 상당히..,4.2,0.1227,"[('맛', 1), ('있는데', 1), ('느끼하다', 1), ('상당히', 1)]",부정
116,안타깝지만 튀김이 별로다 딱 3점 짜리 맛느끼하다 아쉽다.,4.4,0.1008,"[('안타깝지만', 1), ('튀김', 1), ('별로', 1), ('점', 1), ('맛', 1), ('느끼하다', 1), ('아쉽다', 1)]",부정
130,기다리는게 힘들었다.. 대기시스템이 없고 그냥 줄서야해서 짜증났지만 돈가스먹고 바로 기분풀림. 짱맛,4.3,0.0947,"[('힘들었다', 1), ('시스템', 1), ('없고', 1), ('그냥', 1), ('줄', 1), ('야해서', 1), ('짜증났지만', 1), ('돈가스', 1), ('바로', 1), ('기분', 1)]",부정
144,가야는이유 : 이름 자체로 신뢰가 가는 브랜드의 상당히 대중적인 매장안가는이유 : 내 기억 속 그 맛이 아닌듯등심카레,4.7,0.123,"[('이유', 2), ('가야', 1), ('이름', 1), ('자체', 1), ('신뢰', 1), ('브랜드', 1), ('상당히', 1), ('대중', 1), ('장안', 1), ('내', 1)]",부정
0,맛있음,2.0,0.9502,"[('맛있음', 1)]",긍정
14, 여기서 일하기 힘드실 것 같다는 생각 들었어요 너무 바빠서,4.9,0.2354,"[('여기', 1), ('일', 1), ('힘드실', 1), ('것', 1), ('같다는', 1), ('생각', 1), ('바빠서', 1)]",부정
15,저는 오마카세보다 제가 골라먹을 수 있는 갓덴스시가 더 좋아요... 맛도 그냥 갓덴스시가 제 타입,4.0,0.3246,"[('제', 2), ('덴', 2), ('스시', 2), ('저', 1), ('마카', 1), ('세', 1), ('수', 1), ('있는', 1), ('더', 1), ('좋아요', 1)]",부정
38,샤리는 자극적이지 않아서 괜찮은데 벌레 날아다니다 초밥에 붙는 거 보고 난 별로. 초밥 맛 자체는 평범,5.0,0.1476,"[('초밥', 2), ('샤리', 1), ('자극', 1), ('괜찮은데', 1), ('벌레', 1), ('거', 1), ('보고', 1), ('난', 1), ('별로', 1), ('맛', 1)]",부정
61,가성비 좋고 정말 맛있어요!! 종류도 엄청 많아서 좋아요연어마요 연어뱃살 광어묵은지 추천해요! 직원분들도 친절해요,1.0,0.9848,"[('가성', 1), ('비', 1), ('좋고', 1), ('정말', 1), ('맛있어요', 1), ('종류', 1), ('많아서', 1), ('좋아요', 1), ('어마', 1), ('연어', 1)]",긍정
63,초밥맛은 평범하구 가격은 엄청 비싸지만 대신 가격만큼 대접받는 분위기이구 가게 내부 인테리어도 굉장히 좋습니다  단지 주차가 힘들고 웨이팅이 항상 있습니다 가게앞에 발렛 맡길경우 삼천원의 주차비가 발생합니다,4.4,0.039,"[('가격', 2), ('가게', 2), ('초밥', 1), ('맛', 1), ('평범하구', 1), ('비싸지만', 1), ('대신', 1), ('분위기', 1), ('이구', 1), ('내부', 1)]",부정
66,갓뎀... 장어 초밥 드세요 ^^,4.2,0.2362,"[('갓뎀', 1), ('장어', 1), ('초밥', 1)]",부정
76,맛 퀄리티....광화문 동해도와 별반 차이 없음. 가격대라면 맘껏 취사선택가능한 동해도 선택하겠음,5.0,0.1863,"[('선택', 2), ('맛', 1), ('퀄리티', 1), ('광화문', 1), ('해도', 1), ('별반', 1), ('차이', 1), ('없음', 1), ('가격', 1), ('라면', 1)]",부정
80,000원 이상 훌쩍 나옴...그리고 최악의 단점이라면....제발 초밥 접시 올릴 때 한꺼번에 뭉탱이로같은 종류로 올리지 좀 말아줬음....무슨 연이어서 같은 초밥을 7~10개씩 올려놓고메뉴판의 초밥 종류는 거의 100개 가까이 되는데실질적으로 올라오는 초밥 종류는진짜 많이 쳐줘도 20개가 안 됨주문하면 만들어주기는 하지만매번 요청하기도 미안하고...좀 다양하게 여러 가지 섞어서 올려줬으면 좋겠음제발...,4.3,0.3035,"[('초밥', 4), ('종류', 3), ('개', 3), ('제발', 2), ('같은', 2), ('좀', 2), ('이상', 1), ('훌쩍', 1), ('최악', 1), ('단점', 1)]",부정
90,그냥 보통 초밥집,4.4,0.0784,"[('그냥', 1), ('보통', 1), ('초밥', 1), ('집', 1)]",부정
93, 말해도 늦게 만들어 줌.갓덴 매장 중에서는 제일 맛있어서 웨이팅해서라도 종종 먹었었는데 맛도 너무 평범해짐.왜인지 와규 구이 초밥는 20초안에 빨리 갖다 주는데 고기가 미지근함... 어디 렌지에 데운 느낌.전체적으로 너무 실망했어요ㅠ,4.4,0.0434,"[('말', 1), ('줌', 1), ('갓덴', 1), ('매장', 1), ('중', 1), ('제일', 1), ('맛있어서', 1), ('웨이', 1), ('팅', 1), ('종종', 1)]",부정
95,음… 가격 대비 너무 별로……… 웨이팅한 시간 너무 아깝…돈 너무 아깝…,4.0,0.0004,"[('아깝', 2), ('음', 1), ('가격', 1), ('대비', 1), ('별로', 1), ('웨이팅', 1), ('시간', 1), ('돈', 1)]",부정
99, 청어는 조금 비렸음 ㅠㅠ처음 가봤는데 다음에 또 가고싶어요 줄만 안선다면,5.0,0.0463,"[('청어', 1), ('조금', 1), ('비렸음', 1), ('처음', 1), ('다음', 1), ('또', 1), ('줄', 1)]",부정
110,일부러 웨이팅 피하려고 3시에 갔는데도 비엄청오는 날인데도 웨이팅 했네요 40분 정도?? 너무 맛있어요. 가격도 나쁘지 않은 것 같아요,1.6,0.6998,"[('웨이', 2), ('팅', 2), ('일부러', 1), ('피하', 1), ('려고', 1), ('비', 1), ('정도', 1), ('맛있어요', 1), ('가격', 1), ('나쁘지', 1)]",긍정
111,여기가 최고입니다  이랏샤이맛세,1.6,0.9783,"[('여기', 1), ('최고', 1), ('입니다', 1), ('랏샤', 1), ('맛세', 1)]",긍정
120,최고ㅜㅜ,1.5,0.9376,"[('최고', 1)]",긍정
129, 밥량 전부다 제각각. 초밥뷔페 수준. 조리사가 주문서 만진 손으로 초밥 쥐는거 여러번 보고 토할뻔.,5.0,0.0392,"[('초밥', 2), ('밥량', 1), ('전부', 1), ('제각각', 1), ('뷔페', 1), ('수준', 1), ('조리사', 1), ('주문', 1), ('손', 1), ('번', 1)]",부정
130,100% 일본자본금 ㅎㅎ일본에 매장 백여개 성업중인 프렌차이즈불매운동중인데ㅡ여긴 맛있어서인지줄을 한시간 서서 머금,1.0,0.9757,"[('일본', 2), ('자본금', 1), ('매장', 1), ('여개', 1), ('성업', 1), ('프렌', 1), ('차이', 1), ('불매운동', 1), ('맛있어서', 1), ('인지', 1)]",긍정
145,가격에 비해 별로임 가지마세요,4.1,0.0201,"[('가격', 1), ('별로', 1), ('임', 1), ('가지', 1)]",부정
1,강남역에 있는 바비레드는 데이트코스로 좋습니다. 일단 여자친구들이 좋아할 만한 인테리어와 메뉴구성을 가지고 있는 바비레드... 물론 맛도 수준급입니다. 일단 비주얼에 많은 신경을 쓰는 것 같았는데~ 이런게 인기비결이라고 할 수 있습니다. 중요한점은 이 비주얼이 여자친구들이 좋아할 만한 비주얼이라는 점~ㅋㅋㅋ 그리고 남자친구들에게 좋은점은 다른 곳보다는 저렴한 비용으로 맛있는 음식을 먹을 수 있다는 점입니다~ 저도 연애 당시에는 좀 다녔습니다~ 지금은 결혼해서 자주는 못가지만...,4.0,0.2115,"[('점', 4), ('비주', 3), ('얼', 3), ('있는', 2), ('바비', 2), ('레드', 2), ('일단', 2), ('여자친구', 2), ('좋아할', 2), ('만', 2)]",부정
2,정말 밥이 붉은색이더라구요. 음 그냥 먹을만했어요 특별히 맛있는것도 맛없는 것도 아니었고 무난무난. 음 그런데 뭔가 다 따로 노는 듯한 느낌? 밥시간 비켜가니까 손님은 없었어요. 재방문은 글쎄요..,4.0,0.3103,"[('밥', 2), ('음', 2), ('무난', 2), ('정말', 1), ('붉', 1), ('은색', 1), ('더라구요', 1), ('그냥', 1), ('특별히', 1), ('맛있는것도', 1)]",부정
17,카운터에서 주문하기전에 바비레드 홈페이지에 가입하면 5프로 적립가능!!! 요런건 써먹어야징!~!,5.0,0.2889,"[('카운터', 1), ('주문', 1), ('바비', 1), ('레드', 1), ('홈페이지', 1), ('가입', 1), ('프로', 1), ('적립', 1), ('가능', 1), ('건', 1)]",부정
43,"카운터에서 주문하면 경광등을 주는데, 이걸 테이블에 올려놓으면 직원이 음식을 알아서 갖다준당~ㅋㅋㅋㅋㅋ근데 경광등 꺼놓으면 음식 다 나온줄알고 안올거에요ㅋㅋㅋ",4.0,0.14,"[('광등', 2), ('음식', 2), ('카운터', 1), ('주문', 1), ('걸', 1), ('테이블', 1), ('직원', 1), ('알', 1)]",부정
4,A코스와 B코스가 나뉘는데 B코스가 좀더 좋은재료를 사용하는거래요^^,4.0,0.308,"[('코스', 3), ('좀더', 1), ('좋은', 1), ('재료', 1), ('사용', 1)]",부정
39,그냥 가볼만햇다,4.0,0.141,"[('그냥', 1), ('햇', 1)]",부정
18,식혜가 달걀안에들어가있어서 특이하기도하고 알던식혜맛과 다르게 오미자가 들어있어그런가 상큼하고 처음부터 끝까지 특이,5.0,0.1458,"[('식혜', 2), ('달걀', 1), ('안', 1), ('특이하', 1), ('기도', 1), ('맛', 1), ('다르게', 1), ('오미자', 1), ('런가', 1), ('상큼', 1)]",부정
22,메뉴구성에 따라 추가요금이 붙는형식 ㅎㅎㅎㅎ,5.0,0.2812,"[('메뉴', 1), ('구성', 1), ('추가', 1), ('요금', 1), ('형식', 1)]",부정
26,디너코스로 먹었는데 다먹는데 두시간반정도 걸렸어요ㅋㅋㅋ,4.0,0.2821,"[('디', 1), ('코스', 1), ('시간', 1), ('정도', 1)]",부정
33,스테이크먹으면서 감튀랑 맥앤치즈도 사이드로 나왔는데 장난아니에요,5.0,0.213,"[('스테이크', 1), ('감', 1), ('튀랑', 1), ('맥앤치즈', 1), ('사이드', 1), ('장난', 1), ('아니에요', 1)]",부정
26,으깬감자와 간이되어있는 스테이크가 입맛에 딱입니다~ 고기숙성방법도 다르다는데 그거때문인가봐요 ㅎㅎ,4.0,0.1435,"[('감자', 1), ('간이', 1), ('스테이크', 1), ('입맛', 1), ('딱입니다', 1), ('기숙', 1), ('방법', 1), ('다르다는데', 1), ('그거', 1), ('때문', 1)]",부정
29,비싼값하는 맛입니다. 짭짤한 고기맛이 자칫 비릴수있는걸 없애줘서 잘넘어가네요,4.0,0.1748,"[('맛', 2), ('비', 1), ('싼값', 1), ('입니다', 1), ('짭짤한', 1), ('자칫', 1), ('비릴수있는걸', 1)]",부정
30,토마토 어니언은 다시는 먹지않겟어 개인적인 취향이지만 절대로 나는 못먹는 맛이에요 다남겻어요… 달팽이 요리도 너무 짜요.. 그냥 분위기인듭..,5.0,0.0803,"[('토마토', 1), ('어니언', 1), ('개인', 1), ('취향', 1), ('절대로', 1), ('나', 1), ('맛', 1), ('다남겻어', 1), ('달팽이', 1), ('요리', 1)]",부정
61,가격대가 너무 비싸요.. 스테이크 뿐만 아니라 파스타 샐러드 모든것이…샐러드의 맛은 간이 너무 쌘느낌이라 좋아하는 맛은 아니었어요. 스테이크도 간이 별로 안맛고 음식이 전체적으로 간이 별로에요,4.0,0.0013,"[('간이', 3), ('스테이크', 2), ('샐러드', 2), ('맛', 2), ('별로', 2), ('가격', 1), ('대가', 1), ('비싸요', 1), ('뿐', 1), ('아니라', 1)]",부정
65,연하고 부드러운 스테이크! 연인이나 가족들과 함께 가서 먹을 수 있겠네요.. 너무 비싸요.. 맛에비해서는 비싸다고하지는 못하겠지만 자주 올수 없는 곳이라 아쉬워요..,5.0,0.1262,"[('연하고', 1), ('부드러운', 1), ('스테이크', 1), ('연인', 1), ('가족', 1), ('수', 1), ('있겠네요', 1), ('비싸요', 1), ('맛', 1), ('비', 1)]",부정
69,드라이에이징 스테이크 전문점이에요. 가격은 좀 쎄지만 맛은 기가막히네요,4.0,0.2606,"[('드라이', 1), ('이징', 1), ('스테이크', 1), ('전문점', 1), ('가격', 1), ('좀', 1), ('쎄지만', 1), ('맛', 1), ('기', 1)]",부정
6, 잔이 깨끗하지 않더라고요. 가벽처럼 유리가 가로지르는 곳이 있는데 거기 지문이 막 있는 그런 더러움 정도…?테이블 간 간격도 좁아서 사람 많을 때 엄청 시끄러울 것 같아요.,5.0,0.0033,"[('잔', 1), ('깨끗하지', 1), ('벽', 1), ('유리', 1), ('곳', 1), ('있는데', 1), ('거기', 1), ('지문', 1), ('막', 1), ('있는', 1)]",부정
23,주차비 5천원있음. 기념일이라 뷰좋은곳으로 가긴 했는데.. 파스타 나오는데 30분 넘게 걸린듯 ㅠㅠ 아마 주문이 안들어갔던것 같음 ^^...,4.1,0.1791,"[('차비', 1), ('기념일', 1), ('뷰', 1), ('좋은', 1), ('곳', 1), ('파스타', 1), ('아마', 1), ('주문', 1), ('같음', 1)]",부정
40,분위기 최고였어요 ㅎㅎ 와인도 맛있었고샐러드랑 봉골레파스타 맛집입니다 정말 잘 먹었어요!,1.2,0.9946,"[('분위기', 1), ('최고', 1), ('와인', 1), ('맛있었고', 1), ('샐러드', 1), ('봉골레', 1), ('파스타', 1), ('맛집', 1), ('입니다', 1), ('정말', 1)]",긍정
42,안심 스테이크 65000  원짜리ᆢ놀래서 이게 다냐고 다시한번 물어봄 ㅋㅋ이건 뭐 키즈 가정식 도 아니고조리사 없이 서빙 알바가 다 하는듯 ᆢ접시라도 스테이크 접시 쓰시지 무슨 서비스 주신줄ᆢ그냥 두점 입넣고 끝 ᆢ맛이라도 있으면 ㅜㅜ그것도 호주산 ㅋ남친 생일이라 예약했다가 뷰고 나발이고 그냥 개망신ㅜㅜ남친 계속  웃기만함 ㅡㅡ;;커피만 마시러 가세요어이없어 콜라마시고 나가는데 콜라도 5000 원나가서도 발렛파킹 5000 원 ㅋㅋ호구당하고옴,5.0,0.0026,"[('원', 3), ('스테이크', 2), ('접시', 2), ('그냥', 2), ('남친', 2), ('콜라', 2), ('안심', 1), ('놀래서', 1), ('이', 1), ('다시', 1)]",부정
80,이런 브런치집 왜 없나 했는데 요기있었넹ㅜㅜ 분위기 미쳤어요 ㅜㅜㅜ,5.0,0.1479,"[('이런', 1), ('브런치', 1), ('집', 1), ('왜', 1), ('없나', 1), ('요기', 1), ('있었', 1), ('넹', 1), ('분위기', 1), ('미쳤어요', 1)]",부정
83, 교육이 제대로 안 되어 있는지 정말 어리벙벙,5.0,0.085,"[('교육', 1), ('제대로', 1), ('안', 1), ('있는지', 1), ('정말', 1), ('벙', 1)]",부정
84, 벨이 고장나서 필요하시면 불러달라는 멘트 하시다가 필요하시면 연락주@#%@!.. 라는 쌩뚱맞게 말하다 갑자시 가 버리시고. 호텔 레스토랑이라고 하기에는 너무 제각각 입고 있는 옷... 요즘은 일반 음식점도 유니폼이 있는데요...2. 샐러드 하나 나오는데 30분 기다렸습니다. 코스요리라고 하면,5.0,0.0065,"[('필요하시면', 2), ('벨', 1), ('고장', 1), ('달라', 1), ('멘트', 1), ('연락', 1), ('주', 1), ('쌩뚱맞', 1), ('말', 1), ('갑자', 1)]",부정
85, 한 음식을 다 먹었을 때 다음 음식이 나와야 하는데 샐러드 다 먹고 두 번째 음식 나올 때 까지도 한참 기다렸어요. 특히,1.0,0.9432,"[('음식', 3), ('때', 2), ('다음', 1), ('샐러드', 1), ('두', 1), ('한참', 1)]",긍정
86, 9시에는 문을 닫아여 해서 시간이 촉박했는데,5.0,0.2758,"[('문', 1), ('시간', 1), ('촉박했는데', 1)]",부정
88, 이 또한 문제가 됐겠네요. 스테이크가 너무 빨리 나와 식어버려서 질겨서 많이 먹지 못 했습니다.3. 직원들끼리 커뮤니케이션이 안 되는지,5.0,0.0098,"[('이', 1), ('또한', 1), ('문제', 1), ('스테이크', 1), ('질겨', 1), ('못', 1), ('직원', 1), ('끼리', 1), ('커뮤니케이션', 1), ('안', 1)]",부정
89, 서로 음식을 나가면서 이건 어디 테이블이냐,5.0,0.0274,"[('서로', 1), ('음식', 1), ('이건', 1), ('어디', 1), ('테이블', 1)]",부정
90, 저기는 왜 안 나갔냐,5.0,0.0947,"[('저기', 1), ('왜', 1), ('안', 1)]",부정
91, 하면서 서로 모른다는 표정으로 일관. 손님 테이블에 음식이 안 나갔으면 좀 걸리더라도 다시 한 번 정확히 확인하고 나가는게 맞는데,5.0,0.0794,"[('서로', 1), ('표정', 1), ('일관', 1), ('손님', 1), ('테이블', 1), ('음식', 1), ('안', 1), ('좀', 1), ('다시', 1), ('번', 1)]",부정
1,댓글작업 빅픽처6 라는 업소 댓글들을 보니 이상한 흐름이 보여서 쭉 보니 하남숯불  ,5.0,0.2717,"[('댓글', 2), ('작업', 1), ('빅픽처', 1), ('이상한', 1), ('흐름', 1), ('보', 1), ('쭉', 1), ('하남', 1), ('숯불', 1)]",부정
17, 계산할 때 새우가 없었냐 물어보니,4.4,0.2214,"[('계산', 1), ('때', 1), ('새우', 1), ('없었냐', 1)]",부정
18, 직원 실수로 비프 로제가 나왔다 원하시면 지금 다시 내주겠다고 함. 잘못나온 거 알고 있었고,4.6,0.3056,"[('직원', 1), ('실수', 1), ('비프', 1), ('로제', 1), ('원하시면', 1), ('지금', 1), ('다시', 1), ('함', 1), ('거', 1), ('알', 1)]",부정
23,음 전반적으로 음식은 너나 무평범한데 가격은 비싼편이고요 그렇다고 인테리어나 분위기가 또 음청나게 좋은것도아니고요다시올꺼같진않아요 ;,4.0,0.1933,"[('음', 1), ('전반', 1), ('음식', 1), ('너', 1), ('무', 1), ('평범한데', 1), ('가격', 1), ('비싼', 1), ('인테리어', 1), ('분위기', 1)]",부정
35,가게가 한가했지만 30초정도 서성거려서야 응대를 해주셨던점2.포크사이에 껴있던 마른 밥풀..3.혹시나해서 식기를 다 살펴봤더니 컵도 더럽더군요후기가좋아서 기대하고갔는데.. 그냥 나왔습니다,4.2,0.0212,"[('가게', 1), ('한가했지만', 1), ('응대', 1), ('점', 1), ('포크', 1), ('사이', 1), ('마른', 1), ('밥풀', 1), ('혹시', 1), ('식기', 1)]",부정
38,"네이버로 예약하고 감. 2시 도착하고 예약했다고 하니까 지하 무슨 제일 구석 창고쪽 자리 줌...  이럴거면 예약을 왜받는지??;;;체끝살 스테이크 300g 미디움레어로 시킴. 힘줄 오지게 있어서 먹다가 휴지에 많이 뱉음.. 휴지를 추가로 더 받아서 뱉을 정도로 질킨게 많았다.그리고 매장은 넓은데 직원들이 매장주시를 안하고 있어서 직접일어나서 직원한테가서 요구사항을 말해야함.그러면 직원은 ""앉아계시면 저희가 갈게요"" 이런말뿐.. 그럼 벨을 만들던가;; ㅋㅋㅋㅋㅋ  전반적으로 이딴 가게가 어떻게 평점 4점이상을 유지하는지 매우 의문그리고 파스타도 시킴. 그냥 그럼. 소중하게 생각하는 사람이랑은 가기 말 것.",4.9,0.0075,"[('예약', 3), ('직원', 3), ('말', 3), ('시킴', 2), ('있어서', 2), ('휴지', 2), ('그럼', 2), ('네이버', 1), ('감', 1), ('도착', 1)]",부정
40,댓글 작업은 거릅니다,4.9,0.2396,"[('댓글', 1), ('작업', 1), ('거릅니', 1)]",부정
42, 안쪽 말고 큰 홀은 사람 하나도 없는데 일행 기다리는중에 앉지도 못하게 하면고 2시간 제한 있으니까 빨리 시키기부터 하라고 함.큐알코드도 안되고 아주 일이 싫은 분들이 일을 하고있음. 가만히 듣고있던 일행도 이 비오는데 다른곳 가자 할 정도로 말을 참 기분나쁘게 하네요 젊은척 하는 남성분^^? 마음씨가 얼굴에 나온답니다. 주변 분들이 힘들게 일하고 있지 않을까 고객이 걱정하게 하는 곳.3인 이상은 추천하지 않습니다.,4.9,0.0068,"[('일행', 2), ('분', 2), ('일', 2), ('곳', 2), ('안쪽', 1), ('홀', 1), ('사람', 1), ('하나', 1), ('없는데', 1), ('중', 1)]",부정
43,주작충,5.0,0.2207,"[('주작', 1), ('충', 1)]",부정
45,오래전부터 다니던 곳인데 점점 서비스가 안 좋아지고 직원들 상태가..,5.0,0.0681,"[('부터', 1), ('곳', 1), ('점점', 1), ('서비스', 1), ('안', 1), ('직원', 1), ('상태', 1)]",부정
46,※광고(댓글알바)의심※• 본 댓글은 해당 식당을 방문하진 않았으나,5.0,0.0786,"[('광고', 1), ('댓글알바', 1), ('의심', 1), ('댓글', 1), ('해당', 1), ('식당', 1), ('방문', 1)]",부정
47,동일 날짜에 여러명의 댓글알바가 의심되어 참고용으로 남깁니다.,4.9,0.0683,"[('동일', 1), ('날짜', 1), ('명의', 1), ('댓글알바', 1), ('의심', 1), ('참고', 1), ('용', 1)]",부정
48,평점알바 너무 티나요 ㅠㅠ 1~3점 리뷰가 찐이니까 잘 보고 방문하세요ㅠㅠㅠ!!,5.0,0.0334,"[('평점', 1), ('알바', 1), ('티나', 1), ('점', 1), ('리뷰', 1), ('보고', 1), ('방문', 1)]",부정
51,스파게티들도 짜고~고기도 짜고~ 안 짠건 물 밖에...,4.9,0.1698,"[('스파게티', 1), ('고기', 1), ('안', 1), ('물', 1)]",부정
54,예전 그 맛이 아님,5.0,0.0624,"[('예전', 1), ('그', 1), ('맛', 1), ('아님', 1)]",부정
