,document,score,review_score,most_words,Pos_Neu_Neg
61,육회비빔밥시키면 선지나오는데 이것도맛있는데 여기 김치찌개짱임ㅋㅋ,5.0,0.9153,"[('육회', 1), ('비빔밥', 1), ('선지', 1), ('것', 1), ('맛있는데', 1), ('여기', 1), ('김치찌개', 1), ('임', 1)]",긍정
62,육회가 듬뿍!! 오늘따라 더 많은듭했어요 육회 매니아~~ 정말 최고에요,5.0,0.9855,"[('육회', 2), ('듬뿍', 1), ('오늘', 1), ('더', 1), ('많은', 1), ('듭', 1), ('매니아', 1), ('정말', 1), ('최고', 1)]",긍정
63,점심에 육회비빔밥과 선지해장국 한그릇이 아주 딱이죠! 가격 1만원!,3.5,0.7548,"[('점심', 1), ('육회', 1), ('비빔밥', 1), ('선지', 1), ('해장국', 1), ('그릇', 1), ('아주', 1), ('딱이죠', 1), ('가격', 1)]",긍정
64,갈비랑 냉면이랑 먹었음ㅋㅋㅋ,5.0,0.9421,"[('갈비', 1), ('냉면', 1)]",긍정
65,각 테이블마다 갈비탕도 많이들드시더라구요 그래서 시켰어요. 와우 고기도 푸짐 양도 푸짐` 여기는 고기보다 부수적인거 먹으러 올듭,5.0,0.9356,"[('고기', 2), ('짐', 2), ('각', 1), ('테이블', 1), ('갈비탕', 1), ('와우', 1), ('양도', 1), ('부수', 1), ('올듭', 1)]",긍정
66,20년정도된 맛집이죠 고기는 비싸서 못먹어봤고ㅠㅠ 육회비빔밥이랑 김치찌개를 자주먹어요,3.0,0.8365,"[('맛집', 1), ('고기', 1), ('비싸서', 1), ('육회', 1), ('비빔밥', 1), ('김치찌개', 1), ('자주', 1)]",긍정
67,서울 강남땅에서 이정도 가격으로 한우를 먹는 다고 생각하니 저렴한 편이라고 생각이 드네요 ㅎㅎ,4.0,0.9067,"[('생각', 2), ('서울', 1), ('강남', 1), ('땅', 1), ('이정', 1), ('가격', 1), ('한우', 1), ('저렴한', 1), ('편이', 1), ('드네', 1)]",긍정
68,손님이 정말 많아요 가게 안에도 정말 복잡!! 왜 여기가 인기가 있는지 모르겠어요 서비스는 좋았지만 맛은 별로였어요,3.0,0.2557,"[('정말', 2), ('손님', 1), ('많아요', 1), ('가게', 1), ('안', 1), ('복잡', 1), ('왜', 1), ('여기', 1), ('인기', 1), ('있는지', 1)]",부정
69,육회를 시키면 국만 3가지가 나와요 ㅋㅋㅋ 그 안에 고기도 어쩜 그리 많던짘ㅋㅋ 대체적으로 좋았어요,5.0,0.6946,"[('육회', 1), ('국', 1), ('가지', 1), ('그', 1), ('안', 1), ('고기', 1), ('어쩜', 1), ('많던짘', 1), ('체적', 1), ('좋았어요', 1)]",긍정
70,고기가 한우 일등급이라고 하기에는 뭔가 아쉬운 맛이다.. 엄청 맛있지도 맛없지도 않은맛..,4.0,0.6345,"[('맛', 2), ('고기', 1), ('한우', 1), ('등급', 1), ('뭔가', 1), ('아쉬운', 1), ('맛있지도', 1), ('맛없지도', 1)]",중립
71,집근처라 자주갔는데 가격이너무자주올라요..... 맛있긴해요...,3.0,0.9778,"[('자주', 2), ('집', 1), ('근처', 1), ('가격', 1), ('맛있긴', 1), ('해', 1)]",긍정
72,김이랑 싸 드셔 보세요. 더 맛있습니다.,3.5,0.8997,"[('김이랑', 1), ('더', 1), ('맛있습니다', 1)]",긍정
73,"육회비빔밥 가격인상 현재는 10,000원",3.5,0.6504,"[('육회', 1), ('비빔밥', 1), ('가격', 1), ('인상', 1), ('현재', 1)]",중립
74,고기가격이 좀 비싼 편이에요! 그래도 마블링이 많고 연하면서 훌륭한 맛이에요,4.0,0.9022,"[('가격', 1), ('좀', 1), ('비싼', 1), ('편이', 1), ('마블링', 1), ('많고', 1), ('연하면서', 1), ('훌륭한', 1), ('맛', 1)]",긍정
75,공기밥하나가 순식간에 뚝딱!! 김치찌개든 간장게장이든 밥한공기 뚝딱하게 해줘요,5.0,0.9167,"[('뚝딱', 2), ('공기밥', 1), ('하나', 1), ('순식간', 1), ('김치찌개', 1), ('간장게장', 1), ('밥', 1), ('공기', 1)]",긍정
76,옛날만 못하다.. 가격은 계속 오르는데 가성비는 하락. 특히 육회비빔밤은 한때 가격대비 최고라 느낄만큼 좋았는데. 아쉽다.,2.0,0.4253,"[('가격', 2), ('옛날', 1), ('계속', 1), ('가성', 1), ('하락', 1), ('육회', 1), ('비빔', 1), ('밤', 1), ('대비', 1), ('최고', 1)]",중립
77,새벽에 육회 비빔밥을 먹으로 자주 가는 곳  고기는 가격에 비해 퀄러티가 떨어지나 육회 비빔밥은 강남권에서 제대로 하는 곳 중 한 곳,3.0,0.5639,"[('곳', 3), ('육회', 2), ('비빔밥', 2), ('새벽', 1), ('자주', 1), ('고기', 1), ('가격', 1), ('퀄러티', 1), ('강남', 1), ('제대로', 1)]",중립
78,가격이 좀 쎄죠. 그럴땐 육회비빔밥을 추천해요.,3.0,0.6738,"[('가격', 1), ('좀', 1), ('쎄죠', 1), ('그럴', 1), ('땐', 1), ('육회', 1), ('비빔밥', 1), ('추천', 1)]",긍정
79,서울 3대 소고기집. 비싼거 기준으로 ㅋ 해장국도 인기많아요.,4.0,0.3661,"[('서울', 1), ('소고기', 1), ('집', 1), ('비싼거', 1), ('기준', 1), ('해장국', 1), ('인기', 1), ('많아요', 1)]",중립
80,"제일 기본적인 된장,김치찌개 시켰는데 별로네요.. 쩝..",3.5,0.0118,"[('제일', 1), ('기본', 1), ('된장', 1), ('김치찌개', 1), ('별로', 1)]",부정
81,등심 160g 에 58000원 코딱지만큼주면서 가격은 자꾸 올리네 맥주도 카스하이트 주제에 육천원.  지난 십몇년간 집에서 가까워서 자주갔다만 맛은 계속 다운그레이드 주제에 가격은 계속 업그레이드. 가족들 모두 정나미 떨어져서 다신 안가기로햇음. 참고로 식사메뉴도 딱히 맛잇진않아요^~^,3.5,0.0052,"[('가격', 2), ('주제', 2), ('맛', 2), ('계속', 2), ('등심', 1), ('코딱지', 1), ('자꾸', 1), ('맥주', 1), ('카스', 1), ('하이트', 1)]",부정
82,"고기가 참 맛있어요. 육회비빔밥도 좋고, 서비스로 나오는 선지해장국도 훌륭하네요. 단 하절기엔 채소신선도에 신경 써 주셨으면 합니다. 파무침에 들어있던 콩나물이 쉬었더라구요...",4.0,0.7723,"[('고기', 1), ('맛있어요', 1), ('육회', 1), ('비빔밥', 1), ('좋고', 1), ('서비스', 1), ('선지', 1), ('해장국', 1), ('훌륭하네요', 1), ('단', 1)]",긍정
83,육회 비빔밥에 같이나오는 선지국이 아주 최고임....,3.5,0.9678,"[('육회', 1), ('비빔밥', 1), ('선지국', 1), ('아주', 1), ('최고', 1), ('임', 1)]",긍정
84,육회비빔밥이 진리. 난 선지 못먹어서 선지는 빼달라고 말하면 국에 선지 빼줌.. 회 못드시는 분들은 회 익혀서도 주심.,4.0,0.2196,"[('선지', 3), ('회', 2), ('육회', 1), ('비빔밥', 1), ('진리', 1), ('난', 1), ('빼', 1), ('달라', 1), ('말', 1), ('국', 1)]",부정
85,"점심시간에 근처지날때 육회비빔밥이나 갈비탕 먹으러 가면 좋음. 불친절하고, 비빔밥 먹으면서 발렛비까지 내야하기 때문에 좀 짜증나는게 있다.",4.0,0.034,"[('비빔밥', 2), ('점심시간', 1), ('근처', 1), ('때', 1), ('육회', 1), ('갈비탕', 1), ('가면', 1), ('좋음', 1), ('불친절하고', 1), ('발렛비', 1)]",부정
86,육회비빔밥 10000원 고기류 58000원 으로 올랐음 .,4.0,0.2095,"[('육회', 1), ('비빔밥', 1), ('기류', 1)]",부정
87,식당이 엄청큽니다 사람이 많아서 약간은 불친절합니다,3.5,0.1594,"[('식당', 1), ('사람', 1), ('많아서', 1), ('약간', 1), ('불친절합니다', 1)]",부정
88,육회비빔밥이 일품입니다만 딸려 나오는 국밥은 천하제일입니다.,3.5,0.9178,"[('육회', 1), ('비빔밥', 1), ('일품', 1), ('입니다만', 1), ('국밥', 1), ('천하', 1), ('제일', 1), ('입니다', 1)]",긍정
89,서울대 AMP 모임!! 여기 고기는 항상 맛있네요~,4.0,0.9715,"[('서울대', 1), ('모임', 1), ('여기', 1), ('고기', 1), ('항상', 1), ('맛있네요', 1)]",긍정
90,만족했던 것 같아요,3.0,0.9336,"[('만족했던', 1), ('것', 1), ('같아요', 1)]",긍정
91,콩나물국밥이 진리!,4.0,0.7376,"[('콩나물', 1), ('국밥', 1), ('진리', 1)]",긍정
92,육회 맛있어요♡♡♡,4.0,0.8722,"[('육회', 1), ('맛있어요', 1)]",긍정
93,"육회비빔밥 10,000원으로 오름. 가치하락.",3.5,0.1306,"[('육회', 1), ('비빔밥', 1), ('오름', 1), ('가치', 1), ('하락', 1)]",부정
94,불고기 진짜 먹고싶었어요,4.0,0.8059,"[('불고기', 1), ('진짜', 1)]",긍정
95,"종로구 삼청동 102, 서울특별시",4.0,0.4542,"[('종로구', 1), ('삼청동', 1), ('서울특별시', 1)]",중립
96,가격을 생각하면 육회비빔밥 외엔 주문할 마음이 생기지 않네요..ㅎㅎ,3.5,0.7102,"[('가격', 1), ('생각', 1), ('육회', 1), ('비빔밥', 1), ('외', 1), ('주문', 1), ('마음', 1), ('생기지', 1)]",긍정
97,육회비빔밥이 진리!,4.0,0.7348,"[('육회', 1), ('비빔밥', 1), ('진리', 1)]",긍정
98,"육회비빔밥(8,000)시키면 선지국 나오네요",3.5,0.4051,"[('육회', 1), ('비빔밥', 1), ('선지국', 1)]",중립
99,불고기가 맛있는 집?!!!!,4.0,0.7654,"[('불고기', 1), ('맛있는', 1), ('집', 1)]",긍정
100,3차!!!,4.0,0.5622,"[('차', 1)]",중립
101,육회비빔밥이 진리 곁들어 나오는 따로국밥도 진리,3.5,0.9183,"[('진리', 2), ('육회', 1), ('비빔밥', 1), ('곁', 1), ('국밥', 1)]",긍정
102,꽃등심 엄청비싸지만 살살녹내여 ㅎㅎ v,4.0,0.5674,"[('꽃', 1), ('등심', 1), ('비싸지만', 1), ('살살', 1)]",중립
103,해장국 맛잇어요 ㅋ,4.0,0.8242,"[('해장국', 1), ('맛', 1)]",긍정
104,그런데 아줌마들 팁을 예전부터 넘 많이 받아서 그런가 몇만원주면 감흥없어하심. 아줌마 팁만 많이줘도 고기 1인분 시키면 1.5인분에 퀄리티가 다른 꼬기가 나옴.,4.0,0.0073,"[('아줌마', 2), ('팁', 2), ('인분', 2), ('예전', 1), ('런가', 1), ('원주', 1), ('감흥', 1), ('없어하', 1), ('심', 1), ('많이줘도', 1)]",부정
105,처음오시는분들 선지시켰다가 육회비빔밥 시키면 미니선지가 따로나오는걸 알고 원통해하죠 ㅎㅎ,3.5,0.7058,"[('선지', 2), ('처음', 1), ('오시', 1), ('분', 1), ('육회', 1), ('비빔밥', 1), ('미니', 1), ('알', 1), ('원통', 1)]",긍정
106,예전만 못하다 박대감이,4.0,0.2871,"[('예전', 1), ('박', 1), ('대감', 1)]",부정
107,왜 맛이 변하는걸까 내 입이 길들어져서 역치일까,4.0,0.183,"[('왜', 1), ('맛', 1), ('변하는걸', 1), ('내', 1), ('입', 1), ('역', 1)]",부정
108,언니 맛집 정말 마니 다니시네요...........새벽집..나이트에서 놀고 새벽에 많이들 가던.ㅎㅎㅎㅎㅎㅎ언니 맛집 보는 재미가 아주 쏠쏠해요!!!,3.5,0.9854,"[('언니', 2), ('맛집', 2), ('새벽', 2), ('정말', 1), ('집', 1), ('나이트', 1), ('재미', 1), ('아주', 1), ('쏠쏠해요', 1)]",긍정
109,갈만한 편이에요,4.0,0.4831,"[('편이', 1)]",중립
110,여기 고기 별로임. 2만원이하 호주산와규보다 나은 점이 무엇인지?,4.0,0.0103,"[('여기', 1), ('고기', 1), ('별로', 1), ('임', 1), ('호주', 1), ('산', 1), ('규', 1), ('나은', 1), ('점', 1), ('무엇', 1)]",부정
111,된장찌개 이즈 너무 짜,3.5,0.1737,"[('된장찌개', 1), ('이즈', 1)]",부정
112,새벽집은 꽃등심!!!!,3.5,0.4581,"[('새벽', 1), ('꽃', 1), ('등심', 1)]",중립
113,꽃등심도 맛있지만 양념갈비가 너무 맛있어서 소갈비 땡기면 오는 곳. 양념이 달달해서 맛남. ㅎ,4.0,0.9902,"[('양념', 2), ('꽃등', 1), ('맛있지만', 1), ('갈비', 1), ('맛있어서', 1), ('소갈비', 1), ('곳', 1), ('달달', 1), ('맛남', 1)]",긍정
114,프리마 호텔 건너편에서 하차,3.5,0.6135,"[('프리', 1), ('마', 1), ('호텔', 1), ('건너편', 1), ('하차', 1)]",중립
115,24시간 오픈. 불고기도 괜찮아요.,4.0,0.6647,"[('오픈', 1), ('불고기', 1), ('괜찮아요', 1)]",긍정
116,그런데 선지가 너무 안들어있어서 엄청 실망했어요 선지 갈아 넣은줄 알았음 ㅋㅋ,3.5,0.0123,"[('선지', 2), ('실망했어요', 1)]",부정
117,육회비빔밥 먹는 방법1.젓가락으로 비빈다.2.비빔밥을 마른김에 싸먹는다.3.선지국의 선지와 같이 먹는다.,4.0,0.2393,"[('비빔밥', 2), ('육회', 1), ('방법', 1), ('젓가락', 1), ('마른', 1), ('김', 1), ('선지국', 1), ('선지', 1)]",부정
118,15번 자리가 창가에 내부가 잘 보이는 좋은 자리,4.0,0.9241,"[('자리', 2), ('번', 1), ('창가', 1), ('내부', 1), ('좋은', 1)]",긍정
119,불고기  먹고싶어요,4.0,0.5656,"[('불고기', 1)]",중립
120,올만에 왔어.,4.0,0.4476,[],중립
121,방금여기서 점심먹고왔어요 된장찌개 장말맛나네요 ㅋㅋ 너무많이먹어버림 ㅠㅠ,4.0,0.3767,"[('방금', 1), ('여기', 1), ('점심', 1), ('된장찌개', 1), ('장말맛', 1)]",중립
122,가격돋네. 육회비빔밥 가격대 성능비 짱!!,3.5,0.883,"[('가격', 2), ('육회', 1), ('비빔밥', 1), ('성능', 1), ('비', 1), ('짱', 1)]",긍정
123,뚝불 불고기 양이 많이 줄었네요 예전엔 고기가 한가득이었는데 지금은 뚝배기 삼분의 이 정도?,3.5,0.0907,"[('뚝불', 1), ('불고기', 1), ('양', 1), ('예전', 1), ('고기', 1), ('지금', 1), ('뚝배기', 1), ('삼분', 1), ('이', 1), ('정도', 1)]",부정
124,육회비빔밥 맛나요 구천원이고 시키면 선지국이 함께나옵니다,3.5,0.4654,"[('육회', 1), ('비빔밥', 1), ('맛', 1), ('요', 1), ('구천원', 1), ('선지국', 1)]",중립
125,발렛파킹 이천원은 따로 pay,3.5,0.19,"[('발렛파킹', 1), ('이천원', 1)]",부정
126,육회비빔밥 먹었는데 맛있더라구요. 특히 따라나오는 국이..ㅎ,3.5,0.9418,"[('육회', 1), ('비빔밥', 1), ('맛있더라구요', 1), ('국', 1)]",긍정
127,비싸기만하고 맛은 뛰어나지 않음 그런데 왜 오냐고? 오랜기억과 익숙함이 자꾸 이끄는듯,3.5,0.1204,"[('비싸', 1), ('기만', 1), ('맛', 1), ('뛰어나지', 1), ('왜', 1), ('오냐', 1), ('기억', 1), ('익숙함이', 1), ('자꾸', 1)]",부정
128,새벽식품 고기 엄청 비싸네 회식 비추!,4.0,0.0358,"[('새벽', 1), ('식품', 1), ('고기', 1), ('비싸네', 1), ('회식', 1)]",부정
129,또 가고 싶은거 같아요,3.0,0.707,"[('또', 1), ('같아요', 1)]",긍정
130,유쾌비빔밥에 선지 해장국!,3.5,0.8502,"[('유쾌', 1), ('비빔밥', 1), ('선지', 1), ('해장국', 1)]",긍정
131,육회비빔밥 맛나용 선지국이같이 나와요,4.0,0.7326,"[('육회', 1), ('비빔밥', 1), ('맛', 1), ('나용', 1), ('선지국', 1)]",긍정
132,유쾌비빔밥이 귿귿귿~,4.0,0.8671,"[('유쾌', 1), ('비빔밥', 1), ('귿귿귿', 1)]",긍정
133,언제나 맛있는 새벽집 육회!! 육회비빔밥은 가격까지 맘에 든다구욧~~!!,4.0,0.9779,"[('육회', 2), ('맛있는', 1), ('새벽', 1), ('집', 1), ('비빔밥', 1), ('가격', 1), ('맘', 1), ('욧', 1)]",긍정
134,여기맛있는데,4.0,0.9502,"[('여기', 1), ('맛있는데', 1)]",긍정
135,"육회비빔밥 8,000원/ 콩나물국밥 6,000원/ 간장게장 55,000원/ 양념갈비 52,000원/ 육회 28,000원",3.5,0.0517,"[('육회', 2), ('비빔밥', 1), ('콩나물', 1), ('국밥', 1), ('간장게장', 1), ('양념', 1), ('갈비', 1)]",부정
136,뚝불에 불고기 넘침,4.0,0.5006,"[('뚝불', 1), ('불고기', 1), ('넘침', 1)]",중립
137,"고기 가격이 비싸요, 맛은좋습니다 육회비빔밥을 많이 선호하시네요",4.0,0.2438,"[('고기', 1), ('가격', 1), ('비싸요', 1), ('맛', 1), ('좋습니다', 1), ('육회', 1), ('비빔밥', 1), ('선호', 1)]",부정
138,고기보단 육회비빔밥,3.5,0.3614,"[('고기', 1), ('육회', 1), ('비빔밥', 1)]",중립
139,육회비빔밥!,4.0,0.4338,"[('육회', 1), ('비빔밥', 1)]",중립
140,역시 육회비빔밥이야,4.0,0.5286,"[('역시', 1), ('육회', 1), ('비빔밥', 1)]",중립
141,새벽집 갑자기 짜증... 선지해장국에 선지 없어서 좀더달랬더니 이젠 리필도 안되고 더 줄수도 없다고 하네요.. 아줌마들이 돈맛을 알았나 에이 짱나,3.5,0.0313,"[('선지', 2), ('새벽', 1), ('집', 1), ('갑자기', 1), ('짜증', 1), ('해장국', 1), ('없어서', 1), ('좀더', 1), ('젠', 1), ('리필', 1)]",부정
142,"고기는 맛있지만 너무 비싸고(꽃등심180g 52,000원),육회비빔밥은 가격 대비 굿! 8000원~",4.0,0.8511,"[('고기', 1), ('맛있지만', 1), ('비싸고', 1), ('꽃', 1), ('등심', 1), ('육회', 1), ('비빔밥', 1), ('가격', 1), ('대비', 1), ('굿', 1)]",긍정
143,발렛비용은 2천원 입니다,3.5,0.1776,"[('발렛비용', 1), ('입니다', 1)]",부정
144,육회비빔밥짱!!!,4.0,0.8527,"[('육회', 1), ('비빔밥', 1)]",긍정
145,사랑합니다. 어쩜 이리 맛있죠?,4.0,0.9905,"[('사랑', 1), ('어쩜', 1), ('맛있죠', 1)]",긍정
146,전체 금연입니다,3.5,0.3883,"[('전체', 1), ('금연', 1), ('입니다', 1)]",중립
147,"꽃등심 52,000원 plus 부가세... 비싸네.",4.0,0.065,"[('꽃', 1), ('등심', 1), ('부가세', 1), ('비싸네', 1)]",부정
148,환상적인 마블링. 시원한 선지해장국 정말 맛있습니다. 다만 1인분이 오만이천원..+부가세 하하. 그래도 맛은 정말 끝내줘요. 강력 추천.,3.5,0.9933,"[('정말', 2), ('환상', 1), ('마블링', 1), ('시원한', 1), ('선지', 1), ('해장국', 1), ('맛있습니다', 1), ('다만', 1), ('인분', 1), ('오만이천원', 1)]",긍정
149,설명하기 어려운 환상적인 맛,4.0,0.6266,"[('설명', 1), ('어려운', 1), ('환상', 1), ('맛', 1)]",중립
150,가보고 싶네요.,4.0,0.4819,[],중립
151,분위기 깡패,4.0,0.3069,"[('분위기', 1), ('깡패', 1)]",부정
152,무난한 맛,3.0,0.8198,"[('무난', 1), ('맛', 1)]",긍정
153,한 번 정도는 가볼만 합니다~~,4.0,0.3168,"[('번', 1), ('정도', 1)]",부정
154,맛 깡패 캬,4.0,0.6631,"[('맛', 1), ('깡패', 1), ('캬', 1)]",긍정
155,24시간 식당. 간장개장이 좋던데요~,3.5,0.7335,"[('식당', 1), ('간장', 1), ('개장', 1), ('좋던데요', 1)]",긍정
156,육회비빕밥으로 유명,4.0,0.4232,"[('육회', 1), ('밥', 1), ('유명', 1)]",중립
157,선지해장국 개념,4.0,0.4894,"[('선지', 1), ('해장국', 1), ('개념', 1)]",중립
158,따로 국밥(선지)을 시키지 마세요.육회 비빔밥을 시켜면 선지 해장국이 따라서 나옵니다. ^^,3.5,0.5189,"[('선지', 2), ('국밥', 1), ('육회', 1), ('비빔밥', 1), ('해장국', 1), ('따라서', 1)]",중립
0,수요미식회에 나와서 더 유명해진 곳이다. 이동네 알만한 사람은 다 아는 곳이다.,5.0,0.8423,"[('곳', 2), ('요미', 1), ('회', 1), ('더', 1), ('유명해진', 1), ('이동', 1), ('알', 1), ('사람', 1)]",긍정
1,생각보다 양이 작지만… 곱이 가득차고 쫄깃하고 고소합니다,5.0,0.8494,"[('생각', 1), ('양', 1), ('작', 1), ('곱', 1), ('가득', 1), ('차고', 1), ('쫄깃', 1), ('고소합니다', 1)]",긍정
2,다른 곱창집에 비해 깔리는 반찬이 좀더 맛깔진편이라 곱창이 더술술들어가는듯한….,4.0,0.4604,"[('곱창', 2), ('다른', 1), ('집', 1), ('반찬', 1), ('좀더', 1), ('맛깔', 1), ('진', 1), ('편이', 1), ('더', 1), ('술술', 1)]",중립
3,비교적 합리적인 가격으로 꽤 괜찮은 수준의 곱창을 즐길수있는곳,3.0,0.9322,"[('비교', 1), ('합리', 1), ('가격', 1), ('꽤', 1), ('괜찮은', 1), ('수준', 1), ('곱창', 1), ('곳', 1)]",긍정
4,곱이 꽉차 있는 곱창과 양이 정말 맛있어요. 테이블 8개 밖에 없어서 장소가 협소 한 편입니다. 지드레곤과 키코 열애설이 번진 곳이기도 합니다.,5.0,0.9761,"[('곱', 1), ('있는', 1), ('곱창', 1), ('양', 1), ('정말', 1), ('맛있어요', 1), ('테이블', 1), ('개', 1), ('없어서', 1), ('장소', 1)]",긍정
5,기름이 빨아들이는 식빵이 곳곳에있어서 태우지않고 바삭하게먹을수있음!!,5.0,0.777,"[('기름', 1), ('식빵', 1), ('곳곳', 1), ('있어서', 1), ('바삭', 1)]",긍정
6,"깔끔하게 손질된 곱창에다가 초벌까지해주니, 먹을때까지 기다리는 시간이 짧아서 굿!",4.0,0.9789,"[('깔끔하게', 1), ('손질', 1), ('곱창', 1), ('초벌', 1), ('때', 1), ('시간', 1), ('짧아서', 1), ('굿', 1)]",긍정
7,양이 그리 많지는 않지만 일단 씹어보면 기름이 적당히 빠진 담백한 곱을 느낄수 있기에 그맛을 잊을수가없어요~!,3.0,0.9765,"[('양', 1), ('많지는', 1), ('일단', 1), ('기름', 1), ('적당히', 1), ('담백한', 1), ('곱', 1), ('있기에', 1), ('맛', 1), ('없어요', 1)]",긍정
8,맛은있는데 양이 다른집보다 작으니 참고하세요~,4.0,0.0514,"[('맛', 1), ('있는데', 1), ('양', 1), ('집', 1), ('작으니', 1), ('참고', 1)]",부정
9,엄청배고플때보다 2차정도로 오면 경제적일거같아요,4.0,0.8,"[('배고플', 1), ('때', 1), ('차', 1), ('정도', 1), ('경제', 1), ('같아요', 1)]",긍정
10,노릇노릇 바싹 익혀진 곱창은 정말 하나도 질기지않고 곱도 가득해서 고소하고!!,3.0,0.6688,"[('노릇', 2), ('바싹', 1), ('곱창', 1), ('정말', 1), ('하나', 1), ('질', 1), ('기지', 1), ('곱', 1), ('가득해서', 1), ('고소하고', 1)]",긍정
11,지디와 키코 때문에 더 유명해지지 않았나요ㅋㅋㅋㅋ그런데 그전에도 유명했던 사실!!,3.0,0.8823,"[('디', 1), ('키코', 1), ('때문', 1), ('더', 1), ('유명해지지', 1), ('전', 1), ('유명했던', 1), ('사실', 1)]",긍정
12,고소한 기름냄새맡으며 소주한잔 걸치기 괜찮은집임다,3.0,0.8574,"[('고소한', 1), ('기름', 1), ('냄새', 1), ('소주', 1), ('한잔', 1), ('괜찮은', 1), ('집', 1)]",긍정
13,"곱창같은건 어느정도 익혀져 나오기떄문에, 구우면서 기름튀는일이 적어요",4.0,0.1296,"[('곱창', 1), ('같은건', 1), ('정도', 1), ('떄문', 1), ('구', 1), ('면서', 1), ('기름', 1), ('일이', 1)]",부정
14,바쁜와중에도 이모님들이 친절하세요 직접 곱창도손질해주시고 ㅎㅎ,4.0,0.9663,"[('바쁜', 1), ('와중', 1), ('이모', 1), ('친절하세요', 1), ('직접', 1), ('곱창', 1), ('손질', 1), ('해주시', 1)]",긍정
15,무르지도 질기지도않고 적당히 쫄깃한 식감과 고소한맛 역시 곱창은 맛있네요,5.0,0.9916,"[('무르지', 1), ('지도', 1), ('적당히', 1), ('쫄깃', 1), ('식감', 1), ('고소한', 1), ('맛', 1), ('역시', 1), ('곱창', 1), ('맛있네요', 1)]",긍정
16,비교적 나쁘지않는 금액으로 괜찮은수준의 곱창맛을 느낄수있는곳~!,4.0,0.8704,"[('비교', 1), ('나쁘지', 1), ('금액', 1), ('괜찮은', 1), ('수준', 1), ('곱창', 1), ('맛', 1), ('곳', 1)]",긍정
17,항상대기를 해야하는 번거로움이 있지만 항상 맛있는 곱창을 즐길수있어요,5.0,0.9815,"[('항상', 2), ('대기', 1), ('번거로', 1), ('움', 1), ('있지만', 1), ('맛있는', 1), ('곱창', 1)]",긍정
18,곱이 엄청나게많아서 씹을수록 곱이팡팡터져요!!!! 양도 쫄깃하면서 입에살살녹음!,4.0,0.8846,"[('곱', 2), ('엄청나게', 1), ('많아서', 1), ('양도', 1), ('쫄깃', 1), ('입', 1), ('살살', 1), ('녹음', 1)]",긍정
19,제대로 익은 김치맛이 곱창 기름의 느끼함을 싹 잡아주는 듯한,4.0,0.1177,"[('제대로', 1), ('김치', 1), ('맛', 1), ('곱창', 1), ('기름', 1), ('느끼함을', 1), ('싹', 1), ('듯', 1)]",부정
20,매장이 청담위치해 있는것 치곤 허름하게느껴져요~! 국내산 소고기 곱창인데도 저렴하고 맛도좋아요,3.0,0.9712,"[('매장', 1), ('청담', 1), ('위치', 1), ('해', 1), ('있는것', 1), ('허름', 1), ('국내', 1), ('산', 1), ('소고기', 1), ('곱창', 1)]",긍정
21,하얀 국물의 청국장이 인기~!! 하얀건 처음 먹어봤는데 곱창만큼 맛있었따 ㅋㅋ,4.0,0.7237,"[('하얀', 1), ('국물', 1), ('청국장', 1), ('인기', 1), ('하얀건', 1), ('처음', 1), ('곱창', 1), ('맛있었', 1)]",긍정
22,곱이가득가득하다못해 넘쳐흐를듯해서 상추겉절이랑 함께 먹으면 꿀맛 =v=,3.0,0.7764,"[('곱', 1), ('넘쳐', 1), ('상추', 1), ('겉절이', 1), ('꿀맛', 1)]",긍정
23,곱이 가득해서 너무 맛있는 곱창! 진짜 고소했어요! 확실히 곱창이 신선하더라구요,4.0,0.9898,"[('곱창', 2), ('곱', 1), ('가득해서', 1), ('맛있는', 1), ('진짜', 1), ('고소했어요', 1), ('확실히', 1), ('신선하더라구요', 1)]",긍정
24,블루리본이 있는 맛집으로 선정된 곳! 곱창집에 붙어있는거보니 신선했어욬ㅋㅋㅋㅋㅋ,3.0,0.9335,"[('블루리본', 1), ('있는', 1), ('맛집', 1), ('선정', 1), ('곳', 1), ('곱창', 1), ('집', 1), ('신선했어', 1), ('욬', 1)]",긍정
25,청담동 주민들에게 오랫동안 사랑 받는 곱창집입니다.,5.0,0.8619,"[('청담동', 1), ('주민', 1), ('사랑', 1), ('곱창', 1), ('집', 1), ('입니다', 1)]",긍정
26,곱창전골이 걸죽하지 않고 매운탕처럼 맑으면서도 칼칼한 것이 특징입니다. 곱창 먹고 밥비벼먹으면 예술,5.0,0.9604,"[('곱창전골', 1), ('걸', 1), ('매운탕', 1), ('맑으면서도', 1), ('칼칼한', 1), ('것', 1), ('특징', 1), ('입니다', 1), ('곱창', 1), ('밥', 1)]",긍정
27,적당히 쫄깃쫄깃한 식감과 곱이 한가득 들어있어서 아주 고소한 맛. 염통까지 곁들여서 나온다~,5.0,0.9307,"[('적당히', 1), ('쫄깃쫄깃', 1), ('식감', 1), ('곱', 1), ('아주', 1), ('고소한', 1), ('맛', 1), ('염통', 1)]",긍정
