,document,score,review_score,most_words,Pos_Neu_Neg
96,왜 한잔의 추억이냐면... 너무 시끄럽고 공기가 탁해 두 잔까지 마신 기억이 없거든.,4.0,0.0795,"[('왜', 1), ('한잔', 1), ('추억', 1), ('면', 1), ('시끄럽고', 1), ('공기', 1), ('탁해', 1), ('두', 1), ('잔', 1), ('기억', 1)]",부정
97,여긴 역시 후하이드 치킨과 고추튀김이죵~~!! 아이스 맥주도!! ㅎㅎㅎㅎ,3.5,0.8809,"[('역시', 1), ('후', 1), ('이드', 1), ('치킨', 1), ('고추', 1), ('튀김', 1), ('죵', 1), ('아이스', 1), ('맥주', 1)]",긍정
98,사람 무지 많고 시끄러움. 음식은 맛있는데 가격이 야금야금 계속 올라가고 있어 ㅠㅠ,3.5,0.6037,"[('사람', 1), ('무지', 1), ('많고', 1), ('시끄러', 1), ('움', 1), ('음식', 1), ('맛있는데', 1), ('가격', 1), ('계속', 1), ('있어', 1)]",중립
99,먹을만했었던거 같아요,4.0,0.7844,"[('같아요', 1)]",긍정
100,개화옥->몽리->한추,4.0,0.7486,"[('개화', 1), ('옥', 1), ('몽리', 1), ('추', 1)]",긍정
101,고추튀김 러뷰! 발렛도 됩니당,3.5,0.3096,"[('고추', 1), ('튀김', 1), ('러뷰', 1), ('발렛', 1)]",부정
102,포장은 절대 안 되니 참고하세요~,3.5,0.0614,"[('포장', 1), ('절대', 1), ('안', 1), ('참고', 1)]",부정
103,예약 절대 안됩니다. 무조건 가서 줄서야합니다.,3.5,0.2098,"[('예약', 1), ('절대', 1), ('안됩니다', 1), ('무조건', 1), ('줄', 1), ('야합니다', 1)]",부정
104,얏호! 칼로리 엄청 초과아아아,4.0,0.6877,"[('얏호', 1), ('칼로리', 1), ('초과', 1), ('아아', 1)]",긍정
105,known for its 고추튀김 (stuffed-fried peppers),4.0,0.2467,"[('고추', 1), ('튀김', 1)]",부정
106,치킨 주문시 양념 추가 공짜!!,4.0,0.0417,"[('치킨', 1), ('주문', 1), ('시', 1), ('양념', 1), ('추가', 1), ('공짜', 1)]",부정
107,고추가 들어간 매콤한 치킨. 느끼하지 않아요. 배가 부를땐 치킨대신 고추튀김! ㅎㅎ 떡볶이는 생각보다 별로였어요.,4.0,0.1972,"[('치킨', 2), ('고추가', 1), ('매콤', 1), ('느끼하지', 1), ('배', 1), ('땐', 1), ('대신', 1), ('고추', 1), ('튀김', 1), ('떡볶이', 1)]",부정
108,대딩때 스키부후배들이랑 무한사랑했던집. 그땐 작았는데 이젠 기업일세... 가게는 세배쯤 커졌구나,3.5,0.9586,"[('대딩때', 1), ('스키', 1), ('부', 1), ('후배', 1), ('무한', 1), ('사랑', 1), ('그땐', 1), ('작았는데', 1), ('젠', 1), ('기업', 1)]",긍정
109,싱가폴리언 제부데리고 ㅋㅋ,4.0,0.6191,"[('싱가폴', 1), ('리언', 1), ('부', 1), ('데리', 1)]",중립
110,여기 굿~! Not to mention about this place more!!!,4.0,0.935,"[('여기', 1), ('굿', 1)]",긍정
111,기대한 것 보단..... 흠냐,3.5,0.2369,"[('기대한', 1), ('것', 1), ('흠', 1)]",부정
112,시끌시끌하지만 바삭한 치킨이 맛있어요.,4.0,0.9233,"[('시끌시끌하지만', 1), ('바삭', 1), ('치킨', 1), ('맛있어요', 1)]",긍정
113,오징어튀김도 은근히 맛있습니다ㅋㅋㅋㅋ,3.5,0.9481,"[('오징어', 1), ('튀김', 1), ('은근', 1), ('맛있습니다', 1)]",긍정
114,친구따라닭먹으러옴,4.0,0.0967,"[('친구', 1), ('닭', 1), ('옴', 1)]",부정
115,엥 여기가 없었네,4.0,0.3173,"[('여기', 1), ('없었네', 1)]",부정
116,솜씨 나쁘지 않네,3.0,0.8671,"[('솜씨', 1), ('나쁘지', 1)]",긍정
117,고추튀김. 번데기는 진리.,3.5,0.5506,"[('고추', 1), ('튀김', 1), ('번데기', 1), ('진리', 1)]",중립
118,고추튀김이 맛나요,4.0,0.4075,"[('고추', 1), ('튀김', 1), ('맛', 1), ('요', 1)]",중립
119,맛의 정석이라고나 할까,3.0,0.6797,"[('맛', 1), ('정석', 1), ('나', 1)]",긍정
120,왕파리나와써요. 떡뽀끼에서 ㅠㅠ 아저씨 설렁설렁 미안하단 말밖에...,3.5,0.1853,"[('왕', 1), ('파리', 1), ('떡뽀끼', 1), ('아저씨', 1), ('미안하단', 1), ('말', 1)]",부정
121,"고추튀김, 치킨이 최고임!",4.0,0.7889,"[('고추', 1), ('튀김', 1), ('치킨', 1), ('최고', 1), ('임', 1)]",긍정
122,"고추튀김, 후라이드, 낚지떡뽁이~~~~~",4.0,0.2175,"[('고추', 1), ('튀김', 1), ('후라이드', 1), ('낚지떡뽁', 1)]",부정
123,허름한 분위기에 간판 글자도 떨어져있고 뭐 그렇지만 저녁시간대에는 줄서서 들어간다. 치킨은 튀김옷에 청양고추를 썰어넣었다는데 살짝 매콤한 것이 느끼함을 줄여주고 고추튀김도 맛있다.,4.0,0.6064,"[('튀김', 2), ('허름', 1), ('분위기', 1), ('간판', 1), ('글자', 1), ('뭐', 1), ('저녁', 1), ('시간대', 1), ('줄', 1), ('서서', 1)]",중립
124,까탈스러운편임에도 매우만족하고옴,3.0,0.9488,"[('까탈', 1), ('편임', 1), ('매우', 1), ('만족하고', 1), ('옴', 1)]",긍정
125,가로수길 스타벅스 맞은편 골목으로 오시면 왼편에 있습니다. 7시 이후에가면 어느정도 대기하셔야해요. 담배연기가 흠이네요^^,3.5,0.3221,"[('가로수길', 1), ('스타벅스', 1), ('맞은편', 1), ('골목', 1), ('오시', 1), ('편', 1), ('있습니다', 1), ('이후', 1), ('가면', 1), ('정도', 1)]",부정
126,궁극의 고추튀김집,4.0,0.3646,"[('궁극', 1), ('고추', 1), ('튀김', 1), ('집', 1)]",중립
127,고추튀김 강추,4.0,0.787,"[('고추', 1), ('튀김', 1), ('강추', 1)]",긍정
128,맛은 기냥저냥 특별히 오~할만하진 않은데...명성과 인기에 비함 하도 시끄러워소 목쉬는 곳,3.5,0.0415,"[('맛', 1), ('기', 1), ('냥', 1), ('특별히', 1), ('오', 1), ('하진', 1), ('명성', 1), ('인기', 1), ('비함', 1), ('시끄러워소', 1)]",부정
129,가로수길의 진리. 퇴근후 맥주에 고추튀김이묜 이보다 더 좋을수 없음. 직장인들의 인식처...,3.5,0.7903,"[('가로수길', 1), ('진리', 1), ('퇴근', 1), ('후', 1), ('맥주', 1), ('고추', 1), ('튀김', 1), ('묜', 1), ('이보', 1), ('더', 1)]",긍정
0,비싼 가격대비 음식량이 너무 적음. 4명에서 메인메뉴만 5개를 시켰는데도 치킨무가 다 떨어졌다며 거지 취급을 하여 불쾌했음. 얼마전 주인이 바뀐건지 모르겠지만 예전과 서비스 수준이 많이 떨어졌음. 주문한 메뉴도 2번은 말해야 나옴.,1.0,0.0063,"[('메뉴', 2), ('비싼', 1), ('가격', 1), ('대비', 1), ('음', 1), ('식량', 1), ('명', 1), ('메인', 1), ('개', 1), ('치킨', 1)]",부정
1,좋아요,3.0,0.8948,"[('좋아요', 1)]",긍정
2,버팔로윙  대체로 좋네요,3.0,0.8772,"[('버팔로윙', 1), ('대체로', 1), ('좋네요', 1)]",긍정
3,정말 또 가고 싶었음,3.0,0.8345,"[('정말', 1), ('또', 1)]",긍정
4,그럭저럭 만족스러울만한 것 같아요,3.0,0.7977,"[('만족스러울만', 1), ('것', 1), ('같아요', 1)]",긍정
5,버팔로윙   훌륭했어요,3.0,0.9302,"[('버팔로윙', 1), ('훌륭했어요', 1)]",긍정
6,오리지널 치킨 대박 좋았구요,3.0,0.9115,"[('리지', 1), ('널', 1), ('치킨', 1), ('대박', 1), ('좋았구요', 1)]",긍정
7,가보고 싶네요.,3.0,0.4819,[],중립
8,떡볶이가 맛나뇨#가격은 만오천원이에요,3.5,0.1389,"[('떡볶이', 1), ('맛나뇨', 1), ('가격', 1), ('만오천원', 1)]",부정
0,치킨 하나는 인정. 갓튀겨 먹으니 맛없을수 없음. 단 세련되고 근사한걸 기대해선 안됨.,4.5,0.2379,"[('치킨', 1), ('하나', 1), ('인정', 1), ('갓', 1), ('맛없을수', 1), ('없음', 1), ('단', 1), ('세련되고', 1), ('근사한', 1), ('걸', 1)]",부정
1,옛날통닭스타일을 좋아하신다면 추천합니다! 찍어먹는 소스가 독특합니다!,4.7,0.9534,"[('옛날', 1), ('통닭', 1), ('스타일', 1), ('좋아하신다면', 1), ('추천', 1), ('소스', 1), ('독특합니다', 1)]",긍정
2,맛있음. 가격대비도 좋음다만 위생이 걱정됨,2.0,0.9415,"[('맛있음', 1), ('가격', 1), ('비도', 1), ('좋음', 1), ('다만', 1), ('위생', 1), ('걱정', 1)]",긍정
3,▪︎위생 상태 : 개판(바닥은 지저분하고 수저에 이물질 잔뜩하며 튀김용기름은 몇번을 재사용하는지 시커멈)▪︎맛 : 굳이 이걸 먹을려고 양재역까지??(프랜차이즈 아닌 동네 오래된 통닭집보다 못함)▪︎서비스 : 사장이 닭을 많이 튀기더니 서비스마인드도 다튀김(니한테 안팔아도 다른호구들이 닭뜯으러 오니깐 내신경거슬리게하면 안팔꺼니 꺼지란 장사마인드)▪︎결론 : 서울3대치킨?? ㅋㅋ 지나가는 칠면조가 웃겠다. 여기서 닭사먹은거 인증하는 애들은 뭐다? 호구 오브 호구다!! 여기서 닭사먹을돈으로 유니세프에 기부해라. 끝.,1.0,0.0029,"[('닭', 4), ('호구', 3), ('서비스', 2), ('마인드', 2), ('여기', 2), ('위생', 1), ('상태', 1), ('개판', 1), ('바닥', 1), ('지저분하고', 1)]",부정
4,사장님 돈많이버셨나봐요오늘저녁에 10명이서갔는데 사람들이북적대는상황도아니였고 통로만들고 테이블 붙이면된다해서 붙여서 앉고 분명 옆에 사람이 다닐수 있는 통로도 있었구요 테이블셋팅 했더니 사장님 다시와서는 내가아까뭐라했냐면서 통로안만들었다고 주문해서 나온 맥주 3천씨씨들고 당신들안받을거니까나가라고요? 종업원도 당황하던데  돈진짜많이버셨나봐요.오래된노포집이면 사장 기분대로 손님 내보내나봐요. 장사그런식으로계속하세요. 바닥 많이 더럽던데 청소좀 하세요.,1.0,0.0021,"[('사장', 3), ('통로', 3), ('돈', 2), ('버셨', 2), ('사람', 2), ('테이블', 2), ('오늘', 1), ('저녁', 1), ('명', 1), ('북적', 1)]",부정
5,왜 인기있는지 모르겠는 가게. 2017년 첫방문때는 싼맛에 많이 가기도 했는데 요즘은 주변에 이거 말고도 좋은 가게 널리고 널려서 굳이 갈 필요는 없을듯. 참 23시마감이라고 해놓고 21:55에 가니까 끝났다고 하더라 ㅋㅋ,1.0,0.3387,"[('가게', 2), ('왜', 1), ('인기', 1), ('있는지', 1), ('방문', 1), ('때', 1), ('맛', 1), ('가기', 1), ('요즘', 1), ('주변', 1)]",중립
6,닭 만 원,3.5,0.2596,"[('닭', 1), ('만', 1), ('원', 1)]",부정
7, 생맥주 2천5백원 하던 시절에는 싼 맛에 올 만했는데 지금은 가격이 올라 딱히 가성비가 안 나오는 곳 같습니다. 쿰쿰한 90년대 상가 지하 모습 그대로라서 위생 신경 안 쓰시고 레트로한 분위기와 진짜 노출 콘크리트 천장을 좋아하시면 한 번쯤 가볼 만합니다. 맛은 염지가 안 되어 있어 밍밍하고 기름집니다.,4.8,0.0513,"[('안', 3), ('맛', 2), ('만', 2), ('생맥주', 1), ('백원', 1), ('시절', 1), ('지금', 1), ('가격', 1), ('딱히', 1), ('가성', 1)]",부정
8,다신 안갈 최악의 치킨집아무리 돗대기? 시장이라지만 위생 최악들어가자마자 무조건 기다리라는 응대 최악들어가자마자 바닥이 무슨 돌바닥치킨 1마리 나오는데 40분 걸리고 엄청 시끄럽그렇다고 치킨이 맛있냐?완전 노맛 맛 자체가 안남 소스도 별로그냥 싼가격에 양 많은게 전부,3.2,0.0017,"[('최악', 3), ('치킨', 3), ('바닥', 2), ('집아', 1), ('무리', 1), ('돗', 1), ('대기', 1), ('시장', 1), ('위생', 1), ('무조건', 1)]",부정
9,사장,2.4,0.5566,"[('사장', 1)]",중립
10, 홀서빙 정말 친절하네요... 손님 응대도 없이 식당 안에서 기달렸더니 나가서 기다리라고 손님한테 윽박지르네요. 이 가게 분명 번창해서 대박날겁니다.... 꼭 방문하십시오..,1.6,0.9793,"[('손님', 2), ('홀', 1), ('서빙', 1), ('정말', 1), ('친절하네요', 1), ('응대', 1), ('식당', 1), ('안', 1), ('기', 1), ('윽', 1)]",긍정
11,염지가 안되서 느끼해요,3.8,0.2829,"[('염', 1), ('안되서', 1), ('느끼해요', 1)]",부정
12,지저분하지만 내 방보단 깨끗함ㅋ-하두 유명하다고해서 기대안하고 갔는데 꽤 만족함.-위생이 지저분하다는 평이 대부분이였는데,2.8,0.9468,"[('지저분하지만', 1), ('내', 1), ('방', 1), ('깨끗함', 1), ('하', 1), ('유명하다', 1), ('고해', 1), ('대안', 1), ('꽤', 1), ('만족함', 1)]",긍정
13, 지저분한건 대체적으로 사실인듯. 허나,4.0,0.1415,"[('지저분한건', 1), ('체적', 1)]",부정
14, 노포탐방을 좋아하는 나에게 상당히 지저분한편은 아니였고 보통 깔끔한것 좋아하시는 분들에겐 불편할 수 있음. 참고로 내 방이 더 지저분한데 그 구더기 노다메방같은곳에서 라면도 처먹고 포카칩도 처먹는 나에겐 딱히 노프러블럼이였음.-가격대비 양 상당히 괜찮은 편. 솔직히 이걸로 꽤 올만한 이유가 성립되는 듯함. 위생이 1번인 분들에겐 위층 바른치킨 가시는게 더 나을듯함.-식감도 정말 바삭하고 염지 오네가이시마스 어느정도 동감함. 근데 자극적이지도 않았고 케찹? 칠리??! 정체모를 특제소스 꽤 중독성있음.-평일 저녁임에도 불구하고 사람이 상당히 많았음. 직원분들 붐비는것에 비해 친절한 편임.-집에서 거리도 멀고 상당한 맛집은 아니지만 꽤 생각나는 맛집일 것 같아 생각날때 가끔씩 재방문할 의사있음.☑️재방문 의사: 이국종(재방문 의사 기준: 안중근-단골예약/ 이국종-생각날때마다 종종/ 돌팔이-재방문의사없음),4.2,0.8584,"[('재', 4), ('방문', 4), ('의사', 4), ('상당히', 3), ('있음', 3), ('꽤', 3), ('나', 2), ('편', 2), ('분', 2), ('더', 2)]",긍정
15,굿굿,4.7,0.93,"[('굿굿', 1)]",긍정
16,왜 유명한 지 모르겠어요 ㅠㅠ,4.5,0.3873,"[('왜', 1), ('유명한', 1)]",중립
17,그냥 보통이예요.  예전에는 맛있고 바삭하고 좋았는데 요즘은 그냥 그저 그래요. ㅠㅠ,4.3,0.1103,"[('그냥', 2), ('보통', 1), ('예전', 1), ('맛있고', 1), ('바삭', 1), ('좋았는데', 1), ('요즘', 1), ('그래요', 1)]",부정
18,맥주 김 다빠지고 닭도 싱거움. 옛날맛 아님. 슬슬 문닫을 때 된듯.,4.2,0.0547,"[('맥주', 1), ('김', 1), ('닭', 1), ('싱거', 1), ('움', 1), ('옛날', 1), ('맛', 1), ('아님', 1), ('슬슬', 1), ('문', 1)]",부정
19,위생 모른 척 하고 먹고싶다면 여기,2.2,0.5457,"[('위생', 1), ('척', 1), ('여기', 1)]",중립
20,너무 더러워서 쇼크받음 근데 오픈주방인게 신기.. 양은 많고 쌈 그거말고는 맛이 특별히 맛있다고 하기도 어려울거같음,4.2,0.4277,"[('더러워서', 1), ('쇼크', 1), ('오픈', 1), ('주방', 1), ('신기', 1), ('양은', 1), ('많고', 1), ('쌈', 1), ('그거', 1), ('맛', 1)]",중립
21,양재 사는게 아니면 굳이? 걍 옛날 맛 옛날 느낌,3.1,0.0403,"[('옛날', 2), ('양재', 1), ('아니면', 1), ('굳이', 1), ('맛', 1), ('느낌', 1)]",부정
22,옛날맛이여요 ㅎㅎ,4.0,0.9424,"[('옛날', 1), ('맛', 1), ('요', 1)]",긍정
23,옛날에나 괜찮았지 아직도 그대로인 인테리어 지저분함 닭나오는데도 너무 오래걸림 힙한게아니고 지저분한거임,4.7,0.2669,"[('옛날', 1), ('괜찮았지', 1), ('그대로', 1), ('인테리어', 1), ('지저분함', 1), ('닭', 1), ('힙', 1), ('게', 1), ('아니고', 1), ('지저분한거', 1)]",부정
24,후라이드의 정석but 가게가 너무 지저분함,4.1,0.0671,"[('후라이드', 1), ('정석', 1), ('가게', 1), ('지저분함', 1)]",부정
25,기대하며 웨이팅했지만실망을 맛보는 가게옛날 시장 통닭 방식이래서 갔지만식감말고는 건질게 없던 가게그나마 가격이 싸서 별2개,4.8,0.0053,"[('가게', 2), ('기대하며', 1), ('웨이', 1), ('팅', 1), ('실망', 1), ('옛날', 1), ('시장', 1), ('통닭', 1), ('방식', 1), ('식감', 1)]",부정
26,양 : 11호내지는 10호닭을 쓰는듯. 푸짐함.맛 :  갓 튀겨준다. 맛이 없을리가 없다.가격 :  14000원 적당하다 아니 싸다.분위기 :  도뙈기 시장만큼 시끄럽다. 화장실 전형적인 예전 건물 화장실. 남여는 구분.서비스 :  모든것이 셀프. 메뉴 음식만 갖다준다.재방문 의사 있음.약간의 노포 감성 갓 튀긴 치킨 아니 닭에 저렴한 가격 호프 한잔이 어울리는 곳.,4.3,0.1167,"[('맛', 2), ('갓', 2), ('가격', 2), ('아니', 2), ('화장실', 2), ('양', 1), ('호', 1), ('내지', 1), ('호닭', 1), ('짐함', 1)]",부정
27,최악. 1시간 넘게 앉아서 기다렸음. 6시쯤 오거나 아니면 오지 말거나.,2.8,0.0133,"[('최악', 1), ('오거', 1), ('아니면', 1), ('오지', 1)]",부정
28,그냥 시장치킨 그이상 그이하도 아님 양이 많음 더러움,3.5,0.0277,"[('그냥', 1), ('시장', 1), ('치킨', 1), ('이상', 1), ('그이', 1), ('아님', 1), ('양', 1), ('많음', 1), ('더러', 1), ('움', 1)]",부정
29,맛으로는 5점만점에 10점인데 서비스와 청결땜에 5점깎은거임그래도 만점,3.8,0.6943,"[('점', 3), ('만점', 2), ('맛', 1), ('서비스', 1), ('청결', 1), ('땜', 1), ('임', 1)]",긍정
30,별세개??? 어떻게??? 이렇게 맛있는데????서비스는 기대마. 여긴 맛으로 승부보는데야~~깔끔 떠는 애들은 오지마~,4.1,0.9338,"[('별세', 1), ('어떻게', 1), ('맛있는데', 1), ('서비스', 1), ('대마', 1), ('맛', 1), ('승부', 1), ('애', 1)]",긍정
31,아주 맛있다.아주아주아주아주,4.0,0.9629,"[('아주', 1), ('맛있다', 1)]",긍정
32,지하에 튀김집이 있다는 사실만으로 걸렀어야 했다.나는 이곳에서 ㅂㅋㅂㄹ를 보고왔다.그래도 치킨에 대한 맛 평가도 하면 이곳의 특징은 오버프라이 인듯하다. 과자처럼 아주 바삭한 맛을 주기위함인지 엄청 딱딱하게 튀긴다. 호불호가 갈릴들 싶다,3.4,0.0947,"[('곳', 2), ('맛', 2), ('지하', 1), ('튀김', 1), ('집', 1), ('있다는', 1), ('사실', 1), ('걸렀어', 1), ('나', 1), ('를', 1)]",부정
33,몇번의 실패 후 간신히 먹는데 성공웨이팅 장난 아님어찌보면 평범한 시장통닭 ..묽은 케찹 같은 소스가 은근 맛있음모든걸 다 떠나서 가성비 갑,2.5,0.7333,"[('몇번', 1), ('실패', 1), ('후', 1), ('성공', 1), ('웨이', 1), ('팅', 1), ('장난', 1), ('아님', 1), ('어찌', 1), ('평범한', 1)]",긍정
34,가야는이유 : 닭안가는이유 : 닭 빼고 다크기도 큰 냉장 닭을 굉장히 바싹하게 튀김 그런데 가격은 저렴반면,3.6,0.1702,"[('닭', 3), ('이유', 2), ('가야', 1), ('다크', 1), ('기도', 1), ('냉장', 1), ('굉장히', 1), ('바싹', 1), ('튀김', 1), ('가격', 1)]",부정
35, 주변을 둘러보면 정말 있기 싫은 위생과 절여지지 않은 쌩에 가까운 무,3.9,0.2158,"[('주변', 1), ('정말', 1), ('있기', 1), ('싫은', 1), ('위생', 1), ('절', 1), ('지지', 1), ('쌩', 1), ('가까운', 1), ('무', 1)]",부정
36, 묽은 케첩맛만 나는 소스,3.1,0.3398,"[('묽은', 1), ('케첩', 1), ('맛', 1), ('나', 1), ('소스', 1)]",중립
37, 치킨과 맥주를 제외하면 셀프임오후 6~7시반 정도엔 대기,4.5,0.5905,"[('치킨', 1), ('맥주', 1), ('제외', 1), ('셀프', 1), ('임오', 1), ('후', 1), ('정도', 1), ('대기', 1)]",중립
38, 한번에 자리빠지는 경우가 많고,3.8,0.3099,"[('한번', 1), ('자리', 1), ('경우', 1), ('많고', 1)]",부정
39, 튀기는 타이밍이 있어 기다리는 시간은 복불복임,3.1,0.0578,"[('타이밍', 1), ('있어', 1), ('시간', 1), ('복불복', 1), ('임', 1)]",부정
40,분명 아주 신선한 닭입니다.. 염지 오네가이시마스~,3.3,0.9526,"[('분명', 1), ('아주', 1), ('신선한', 1), ('닭', 1), ('입니다', 1), ('염', 1), ('오네가', 1), ('마스', 1)]",긍정
41,수요미식회는 멀 먹은거냐??서울 3대 맛없는 치킨인듯사진보면 너무 튀겨서 살이 까맣게 딱딱함진짜 난 다시 안온다.,4.0,0.0048,"[('요미', 1), ('회', 1), ('멀', 1), ('서울', 1), ('맛없는', 1), ('진보면', 1), ('살이', 1), ('까맣게', 1), ('딱딱함', 1), ('진짜', 1)]",부정
42,잘 튀겼지만 싱거웠습니다,2.9,0.1257,"[('싱거웠습니다', 1)]",부정
43,쏘쏘,3.7,0.3513,[],중립
44,대기시간이 긴 이유 - 예약주문을 먼저 임. 무조건 예약눈이 금방 건조해져요.,3.8,0.3488,"[('시간', 1), ('이유', 1), ('주문', 1), ('먼저', 1), ('임', 1), ('무조건', 1), ('눈', 1), ('금방', 1), ('건조해져요', 1)]",중립
45,옛날 후라이드맛,1.0,0.527,"[('옛날', 1), ('후라이드', 1), ('맛', 1)]",중립
46,인정!,4.3,0.6887,"[('인정', 1)]",긍정
47,얇은 튀김옷 인생 통닭집 ㅋㅋㅋㅋ치킨을 제외한 모든 것이 셀프,3.3,0.8864,"[('얇은', 1), ('튀김', 1), ('옷', 1), ('인생', 1), ('통닭', 1), ('집', 1), ('치킨', 1), ('제외', 1), ('모든', 1), ('것', 1)]",긍정
48,한 시간씩 미친 웨이팅 시간도 이제 점점 줄어가는 것이... 20년 전 만은 못한 기름 신선도. 그래도 어디 가서 이런 담백한 기름맛 튀김닭 이 만큼 양 나오나. 식으면 맛 없음.,3.4,0.013,"[('시간', 2), ('기름', 2), ('맛', 2), ('미친', 1), ('웨이', 1), ('팅', 1), ('이제', 1), ('점점', 1), ('것', 1), ('전', 1)]",부정
49,치킨 그 본연의 맛. 생맥의 퀄리티 괜찮음. 올드한 통닭에 맥주 맛을 느낄 수 있는 곳,3.3,0.9346,"[('맛', 2), ('치킨', 1), ('그', 1), ('본연', 1), ('생맥', 1), ('퀄리티', 1), ('괜찮음', 1), ('올드', 1), ('통닭', 1), ('맥주', 1)]",긍정
50,오래된 집 독특한 치킨,3.6,0.601,"[('오래된', 1), ('집', 1), ('독특한', 1), ('치킨', 1)]",중립
0,여기 일행 조금이라도 늦게오고 메뉴 추가주문안하면 맘대로 자리 없앰..,2.1,0.2836,"[('여기', 1), ('일행', 1), ('조금', 1), ('메뉴', 1), ('문안', 1), ('자리', 1)]",부정
0,넓고 쾌적하고 직원분들 친절하시내요바쁜와중에도 안내잘해주시고 맜있게 잘먹고갑니다모임있을때 단체로 한번 방문하겠습니다 ^^,2.0,0.9175,"[('넓고', 1), ('쾌적하고', 1), ('직원', 1), ('친절하시내요', 1), ('바쁜', 1), ('와중', 1), ('맜있', 1), ('때', 1), ('단체', 1), ('한번', 1)]",긍정
