,document,score,review_score,most_words,Pos_Neu_Neg
84,친구들과 수다떨며 점심 먹기 좋은 곳. 여자들이 좋아할만한 메뉴가 많음. ^^,4.0,0.9295,"[('친구', 1), ('수다', 1), ('점심', 1), ('먹기', 1), ('좋은', 1), ('곳', 1), ('여자', 1), ('좋아할만', 1), ('메뉴', 1), ('많음', 1)]",긍정
85,카페마마스를 유명하게 만든 8할은 청포도주스와 리코타치즈샐러드라고 생각합니다ㅋㅋㅋㅋ 진짜존맛. 상큼상큼,5.0,0.9928,"[('상큼', 2), ('카페', 1), ('마', 1), ('마스', 1), ('유명하게', 1), ('청포도', 1), ('주스', 1), ('리코', 1), ('치즈', 1), ('샐러드', 1)]",긍정
86,"친구가 가면 처음으로 리코타 치즈 샐러드랑 소고기 가지  파니니 , 청포도 주스를 시키라고 하더라구요 ! 친구의 추천이 탁월했는지 진짜 홀릭홀릭 ! 담에는 더블치즈앤 파니니에 도전해볼려구요 ㅎ",5.0,0.9729,"[('친구', 2), ('치즈', 2), ('파니니', 2), ('가면', 1), ('처음', 1), ('리', 1), ('코타', 1), ('샐러드', 1), ('소고기', 1), ('가지', 1)]",긍정
87,리코타 치즈 샐러드 빵도 보들보들해서 먹기 좋았다 ! 리코다 치즈를 그냥 퍼주는듯 !? 치즈 덩이 !!!!!! 진짜 많이 준다 ! 놀람 !!!!!!!!!!!!!!!!!!!!!!,5.0,0.8822,"[('치즈', 3), ('리', 1), ('코타', 1), ('샐러드', 1), ('빵', 1), ('보들보들해서', 1), ('먹기', 1), ('좋았다', 1), ('리코', 1), ('그냥', 1)]",긍정
88,리코타 치즈 샐러드 진짜 맛있다.. 포풍흡입하느라 사진이 없는게 함정 ㅠ..ㅠ,5.0,0.9121,"[('리', 1), ('코타', 1), ('치즈', 1), ('샐러드', 1), ('진짜', 1), ('맛있다', 1), ('포', 1), ('흡입', 1), ('사진', 1), ('없는게', 1)]",긍정
89,마마스는 여의도 지점만 가봤는데 강남지점은 처음 와보네요ㅎ 리코타 치즈 샐러드+모짜렐라 치즈 파니니+청포도주스 조합이면 천국이 따로 음슴ㅠㅠb,4.0,0.8409,"[('지점', 2), ('치즈', 2), ('마', 1), ('마스', 1), ('여의도', 1), ('강남', 1), ('처음', 1), ('리', 1), ('코타', 1), ('샐러드', 1)]",긍정
90,불경기가 맞나 싶을정도로 장사가 잘 되는 대박집입니다. 여자손님이 엄청 많아요.,4.0,0.9392,"[('불경기', 1), ('정도', 1), ('장사', 1), ('대박', 1), ('집', 1), ('입니다', 1), ('자손', 1), ('많아요', 1)]",긍정
91,"맛은 맛난 편. 청포도주스 짱! 단, 너무 시끄러워서 정신없음. 조용히 브런치 먹고 싶으신 분들에게 비추.",4.0,0.0449,"[('맛', 2), ('편', 1), ('청포도', 1), ('주스', 1), ('짱', 1), ('단', 1), ('시끄러워서', 1), ('정신', 1), ('없음', 1), ('조용히', 1)]",부정
92,여기 빵 별루에요.그리고 리코타샐러드가 맛있는 이유는 그냥 리코타치즈가 맛있기 때문이에요.,4.0,0.4848,"[('리코', 2), ('여기', 1), ('빵', 1), ('별루', 1), ('샐러드', 1), ('맛있는', 1), ('이유', 1), ('그냥', 1), ('치즈', 1), ('맛있기', 1)]",중립
93,짱짱! 또가고 싶은 맛집! 내사랑 파니니 한국인 입맛에 쏙><!! 과일주스 가격도 적당하고 좋음 ^^,4.0,0.9728,"[('짱짱', 1), ('또', 1), ('맛집', 1), ('내사', 1), ('파니니', 1), ('한국인', 1), ('입맛', 1), ('쏙', 1), ('과일', 1), ('주스', 1)]",긍정
94,모짜렐라토마토 파니니와 리코타치즈 샐러드 - with 림,4.0,0.3255,"[('모짜렐라', 1), ('토마토', 1), ('파니니', 1), ('리코', 1), ('치즈', 1), ('샐러드', 1), ('림', 1)]",부정
95,파니니는 9:00pm / 샐러드는 9:30pm 까지 주문 가능!!!,4.0,0.8921,"[('파니니', 1), ('샐러드', 1), ('주문', 1), ('가능', 1)]",긍정
96,직원 친절도는 낮군.,4.0,0.8168,"[('직원', 1), ('친절', 1), ('도', 1), ('낮군', 1)]",긍정
97,유럽의 향수가 그리운분들께 강추~!,4.0,0.915,"[('유럽', 1), ('향수', 1), ('그리운', 1), ('분', 1), ('강추', 1)]",긍정
98,소고기가지파니니 맛 괜찮아요,4.0,0.8441,"[('소고기', 1), ('가지', 1), ('파니니', 1), ('맛', 1), ('괜찮아요', 1)]",긍정
99,유후♥ 브런치타임,4.0,0.5553,"[('유후', 1), ('브런치', 1), ('타임', 1)]",중립
100,허니까망베르치즈 파니니  좋았던 편이에요,4.0,0.8304,"[('허니', 1), ('까망베르', 1), ('치즈', 1), ('파니니', 1), ('좋았던', 1), ('편이', 1)]",긍정
101,허니 까망베르 치즈파니니와 청포도쥬스가 맛있음.  자몽쥬스는 너무 쓰다. 치즈샐러드는 다들 기본으로 시키는 듯.. 위치가 좀 멀고 웨이팅이 길고 테이블 간격 좁지만 한번 쯤 갈만한 곳. 청계천점이 더 주변환경이 낫긴 하다,3.5,0.8751,"[('치즈', 2), ('허니', 1), ('까망베르', 1), ('파니니', 1), ('청포도', 1), ('쥬스', 1), ('맛있음', 1), ('자몽쥬스', 1), ('샐러드', 1), ('기본', 1)]",긍정
102,테이블 다 비었는데 웨이팅 안불러줘서 들어가서 문의하니 그제서야 나와서 웨이팅리스트체크. 카운터에 있는 직원은 메뉴 고르는데 시간 좀 걸리니까 내내 인상쓰고 있다가 이름 불러서 들어온건 맞냐는 소리나 함. 전반적으로 홀대받는 느낌. 마지막은 우리 메뉴를 다른 테이블 진동으로 넘겨주는 걸로 장식.,4.0,0.0112,"[('테이블', 2), ('웨이', 2), ('팅', 2), ('메뉴', 2), ('문의', 1), ('제', 1), ('리스트', 1), ('체크', 1), ('카운터', 1), ('있는', 1)]",부정
103,웨이팅이 넘 길고 내부가 춥다,3.5,0.3937,"[('웨이팅', 1), ('길고', 1), ('내부', 1), ('춥다', 1)]",중립
104,생각만큼은 아니지만 나쁘지는 않았어욥!,3.0,0.8993,"[('생각', 1), ('아니지만', 1), ('나쁘지는', 1), ('욥', 1)]",긍정
105,주민들의 주차공간을 빼앗은 나쁜 가게입니다.,3.5,0.2053,"[('주민', 1), ('주차공간', 1), ('나쁜', 1), ('가게', 1), ('입니다', 1)]",부정
106,식어도 넘 맛있는 토마토모짜렐라파니니 추천! 리코타샐러드를 포장하실땐 빵이 빠지는 경우가 종종  있으니 꼭 확인하세요ㅎㅎ,3.5,0.9499,"[('맛있는', 1), ('토마토', 1), ('모짜렐라', 1), ('파니니', 1), ('추천', 1), ('리코', 1), ('샐러드', 1), ('포장', 1), ('땐', 1), ('빵', 1)]",긍정
107,근데 사람이 너무 많다. 자리에도 못 앉았는데 주문을 엉뚱하게 받아버려서 지금 음식 나온 거 들고 기다리는 중...이선 테익어웨이도 아니고 뭐지...여기도 손님 왕따만들기 중!!!,3.5,0.1019,"[('중', 2), ('사람', 1), ('많다', 1), ('자리', 1), ('못', 1), ('주문', 1), ('엉뚱하게', 1), ('지금', 1), ('음식', 1), ('거', 1)]",부정
108,많이 드시는 메뉴 외에 머쉬룸파니니도 괜찮아요,3.5,0.7907,"[('메뉴', 1), ('외', 1), ('머쉬룸', 1), ('파니니', 1), ('괜찮아요', 1)]",긍정
109,진짜 가볼만했던 것 같구요,4.0,0.3749,"[('진짜', 1), ('것', 1), ('같구요', 1)]",중립
110,청포도 주스 여러모로 좋았다,3.0,0.9434,"[('청포도', 1), ('주스', 1), ('모로', 1), ('좋았다', 1)]",긍정
111,지하주차장 내려가는 길이 무지 좁아요~ 차 긁히지않게 조심조심!,4.0,0.3081,"[('지하', 1), ('주차장', 1), ('길이', 1), ('무지', 1), ('좁아요', 1), ('차', 1)]",부정
112,청포도쥬스는 꼭가면 먹어야해요 샌드위치보단 파니니가 맛나요!!,3.5,0.8628,"[('청포도', 1), ('쥬스', 1), ('꼭', 1), ('가면', 1), ('야해요', 1), ('샌드위치', 1), ('파니니', 1), ('맛', 1), ('요', 1)]",긍정
113,화장실은 초큼 아쉬워요,3.5,0.4137,"[('화장실', 1), ('초', 1), ('아쉬워요', 1)]",중립
114,갈만했구요,4.0,0.4846,[],중립
115,사람이 너어어어어무 많아서 직장인들 식사시간 무조건 피하십쇼,4.0,0.5103,"[('사람', 1), ('어어어어', 1), ('무', 1), ('많아서', 1), ('직장', 1), ('식사', 1), ('시간', 1), ('무조건', 1), ('피하', 1), ('쇼', 1)]",중립
116,샐러드의 빵이 1회 리필되어요,3.5,0.8358,"[('샐러드', 1), ('빵', 1), ('리필', 1)]",긍정
117,피로할땐 청포도 쥬스죠~^^,3.5,0.5614,"[('피로할', 1), ('땐', 1), ('청포도', 1), ('쥬스', 1)]",중립
118,저녁 늦게 가면 품절된 메뉴가 많아요 파니니 종류는 늦어도 있는듯,3.5,0.562,"[('저녁', 1), ('가면', 1), ('품절', 1), ('메뉴', 1), ('많아요', 1), ('파니니', 1), ('종류', 1), ('있는듯', 1)]",중립
119,여기 감자스프는 정말 쵝오~!!♥,3.5,0.8845,"[('여기', 1), ('감자', 1), ('스프', 1), ('정말', 1), ('쵝오', 1)]",긍정
120,리코타 치즈샐러드. 까망베르파니니. 청포도 주스.,3.5,0.7232,"[('리', 1), ('코타', 1), ('치즈', 1), ('샐러드', 1), ('까망베르', 1), ('파니니', 1), ('청포도', 1), ('주스', 1)]",긍정
121,안녕하세요 안녕히가세요만 한다고 서비스가 아닌데... 맛도 강북보다 별론데 다시 올일은 없겠네요,4.0,0.0164,"[('안녕하세요', 1), ('안녕히가세요', 1), ('만', 1), ('서비스', 1), ('아닌데', 1), ('맛', 1), ('강북', 1), ('론데', 1), ('다시', 1), ('일', 1)]",부정
122,테이블에 쓰레기 있고 음식 떨어져 있어도 왜 아무도 안치우죠???????????????,3.5,0.0268,"[('테이블', 1), ('쓰레기', 1), ('있고', 1), ('음식', 1), ('있어도', 1), ('왜', 1), ('아무', 1), ('안치우', 1)]",부정
123,리코타 치즈 샐러드와 햄치즈 파니니 갠춘!,4.0,0.8854,"[('치즈', 2), ('리', 1), ('코타', 1), ('샐러드', 1), ('햄', 1), ('파니니', 1), ('갠', 1)]",긍정
124,주말엔 11시부터 식사 가능해요!(오픈은 9시부터~),4.0,0.6352,"[('주말', 1), ('식사', 1), ('가능해요', 1), ('오픈', 1)]",중립
125,"이제 강북에 가지 않아도 먹을 수 있는 청포도쥬스 & 파니니, 그리고 리코타치즈샐러드 :P 2시간 무료주차 가능",3.5,0.8848,"[('이제', 1), ('강북', 1), ('가지', 1), ('수', 1), ('있는', 1), ('청포도', 1), ('쥬스', 1), ('파니니', 1), ('리코', 1), ('치즈', 1)]",긍정
126,오늘 주차기계 고장으로..주차무료라네..ㅋ 천천히 먹어야겠다..,4.0,0.6002,"[('주차', 2), ('오늘', 1), ('기계', 1), ('고장', 1), ('무료', 1)]",중립
127,회사 바로 앞이라 지인들이 자주 가는 곳. 직원들의 불친절한 태도로 소문이 자자함. 차나 마시러 가기엔 매우 꺼려짐.,3.5,0.239,"[('회사', 1), ('바로', 1), ('앞', 1), ('지인', 1), ('자주', 1), ('곳', 1), ('직원', 1), ('불친절한', 1), ('태도', 1), ('소문', 1)]",부정
128,청포도주스 상콤하네요~,3.5,0.7219,"[('청포도', 1), ('주스', 1), ('상콤', 1)]",긍정
129,강남역점이 생겼어요! 오픈기념 브라우니도 준다는,3.5,0.431,"[('강남', 1), ('역점', 1), ('오픈', 1), ('기념', 1), ('브라우니', 1)]",중립
130,청포도 쥬스 추천 -),4.0,0.8188,"[('청포도', 1), ('쥬스', 1), ('추천', 1)]",긍정
131,리코타치즈 샐러드에 치즈가 듬뿍! 크랜베리도 올려져있어 맛있어요.,3.5,0.9697,"[('치즈', 2), ('리코', 1), ('샐러드', 1), ('듬뿍', 1), ('크랜베리', 1), ('맛있어요', 1)]",긍정
132,2시간 무료주차 가능,3.5,0.7454,"[('무료', 1), ('주차', 1), ('가능', 1)]",긍정
133,리코타치즈샐러드는빵리필됩니다,4.0,0.814,"[('리코', 1), ('치즈', 1), ('샐러드', 1), ('빵리필', 1)]",긍정
134,여기 중독됐쟈나….,3.0,0.4542,"[('여기', 1), ('중독됐쟈', 1)]",중립
135,오늘 오픈이라고 브라우니를 주네요,4.0,0.4264,"[('오늘', 1), ('오픈', 1), ('브라우니', 1), ('주네', 1)]",중립
0,"진짜 자주가는 곳!! 어디서나 먹을 수 있는 커피가 아니고 찐 커피하는 사람들이 강추하는 그런 커피를 맛볼수있고, 특히 커피가 메인인곳이면 보통 공산품 쓰는데 여긴 직접 만들고 왼만한 빵집보다는 훨씬 맛있는곳!!!! 특!강추 주말에는 가로수길 건너편이라 조용히 있기 진자 좋았다.",5.0,0.9783,"[('커피', 4), ('곳', 3), ('진짜', 1), ('자주', 1), ('어디', 1), ('서나', 1), ('수', 1), ('있는', 1), ('아니고', 1), ('사람', 1)]",긍정
1,논현동 카페휘엘~ 깔끔한 인테리어와 원두커피를 전문으로 한다는 특징이 인상적 이네요^^,3.0,0.9463,"[('논현동', 1), ('카페', 1), ('휘', 1), ('깔끔한', 1), ('인테리어', 1), ('커피', 1), ('전문', 1), ('특징', 1), ('인상', 1)]",긍정
2,샌드위치 대박 맛있어요,3.0,0.9756,"[('샌드위치', 1), ('대박', 1), ('맛있어요', 1)]",긍정
3,1시간 무료 주차. 이후 10분에 1000원씩.,3.0,0.6307,"[('무료', 1), ('주차', 1), ('이후', 1)]",중립
4,샌드위치  맘에 들었다,3.0,0.8611,"[('샌드위치', 1), ('맘', 1)]",긍정
5,좋았던 편이에요,3.0,0.8381,"[('좋았던', 1), ('편이', 1)]",긍정
6,야외는 정말 좋은데 햇빛 보기가 어려운 것이 정말 단점임,3.5,0.8658,"[('정말', 2), ('야외', 1), ('좋은데', 1), ('햇빛', 1), ('보기', 1), ('어려운', 1), ('것', 1), ('단점', 1), ('임', 1)]",긍정
7,"안쪽 실외 테라스가 넓은 곳. 커피는 두말 하면 잔소리! 우유빙수, 농도나 비율이 먹어본것 중 손에 꼽힘.",3.5,0.877,"[('안쪽', 1), ('실외', 1), ('테라스', 1), ('넓은', 1), ('곳', 1), ('커피', 1), ('말', 1), ('잔소리', 1), ('우유', 1), ('빙수', 1)]",긍정
8,"좀 골목 안쪽이라 잘은 안 보이나 꽤 근사한 분위기에 테이블 간격도 적당하니 괜찮은 커피숍! ,, 에스프레소 마끼아또 꽤 괜찮았음",3.5,0.9564,"[('꽤', 2), ('좀', 1), ('골목', 1), ('안쪽', 1), ('안', 1), ('보이', 1), ('근사한', 1), ('분위기', 1), ('테이블', 1), ('간격', 1)]",긍정
9,먹고싶을만했어요,3.0,0.7844,[],긍정
10,빙수  깔끔할 것 같아요,3.0,0.9131,"[('빙수', 1), ('깔끔할', 1), ('것', 1), ('같아요', 1)]",긍정
11,깔끔했던 것 같아요,3.0,0.934,"[('깔끔했던', 1), ('것', 1), ('같아요', 1)]",긍정
12,폴바셋스러운 기똥찬 커피맛에 더 다양한 메뉴와 흔치않은 분위기 그리고 적당한 가격대 거기에 친절한 싸장님까지! 회사 주변에 이런 카페가 있다는 걸 발견한 오늘 날 너무 행복하게 만들어준 나만 알고싶은 이 곳@.@,3.5,0.97,"[('폴바', 1), ('셋', 1), ('똥찬', 1), ('커피', 1), ('맛', 1), ('더', 1), ('다양한', 1), ('메뉴', 1), ('치', 1), ('분위기', 1)]",긍정
13,가로수길 흔치않은 정상적인 커피숍,3.5,0.6076,"[('가로수길', 1), ('치', 1), ('정상', 1), ('커피숍', 1)]",중립
0,맛있어요 ㅎㅎ 친구사다줬는데 잘먹네요 . 너무 달지도 않아서 좋아요,4.0,0.9825,"[('맛있어요', 1), ('친구', 1), ('좋아요', 1)]",긍정
1,맛있네요 ㅎㅎㅎ 커피랑 잘어울림,4.0,0.9831,"[('맛있네요', 1), ('커피', 1)]",긍정
2,맛있네요 ㅎㅎ 색다른 디저트들이 많아서 좋아요,4.0,0.9834,"[('맛있네요', 1), ('색다른', 1), ('디저트', 1), ('많아서', 1), ('좋아요', 1)]",긍정
3,교대에서 생겨서 너무 좋음 ! 맛있어요 ~~,4.0,0.9763,"[('교대', 1), ('좋음', 1), ('맛있어요', 1)]",긍정
4,레몬타르트  깔끔했었어요,4.0,0.8175,"[('레몬', 1), ('타르트', 1), ('깔끔했었어요', 1)]",긍정
5,레몬타르트  대체로 만족스러워요,3.0,0.8888,"[('레몬', 1), ('타르트', 1), ('대체로', 1), ('만족스러워요', 1)]",긍정
6,깔끔한 편이에요,3.0,0.93,"[('깔끔한', 1), ('편이', 1)]",긍정
7,레몬타르트 대체로 좋은 편이에요,3.0,0.7085,"[('레몬', 1), ('타르트', 1), ('대체로', 1), ('좋은', 1), ('편이', 1)]",긍정
8,또 갈거에요,3.0,0.4846,"[('또', 1)]",중립
0,블루베리 치즈 케익  깔끔했었음,3.0,0.82,"[('블루베리', 1), ('치즈', 1), ('케익', 1), ('깔끔했었음', 1)]",긍정
1,아주 만족했던거 같아요,3.0,0.9608,"[('아주', 1), ('만족했던거', 1), ('같아요', 1)]",긍정
2,블루베리 치즈 케익  만족했엇어요,3.0,0.8797,"[('블루베리', 1), ('치즈', 1), ('케익', 1), ('만족했', 1), ('엇어', 1)]",긍정
3,"포스퀘어 평점은 안 좋던데, 가격대비는 괜찮은 편입니다. 메뉴에는 없지만 하우스 와인은 글라스로 팝니다. 1잔에 8천원. 화장실은 맞은편 콘서트홀 이용. 치킨앤칩스 완전 양 많음.",3.5,0.5384,"[('포스퀘어', 1), ('평점', 1), ('안', 1), ('좋던데', 1), ('가격', 1), ('대비', 1), ('괜찮은', 1), ('편입', 1), ('니', 1), ('메뉴', 1)]",중립
4,블루베리 치즈 케익 대체로 좋았던 편이에요,3.0,0.7105,"[('블루베리', 1), ('치즈', 1), ('케익', 1), ('대체로', 1), ('좋았던', 1), ('편이', 1)]",긍정
5,아주 맛있었던 편이네요,3.0,0.9311,"[('아주', 1), ('맛있었던', 1), ('편이', 1)]",긍정
6,카페 모짜르트에서 마시는 슈무커 헤페바이젠은 변함 없이 최고~! ^^,3.5,0.9877,"[('카페', 1), ('모짜르트', 1), ('슈무커', 1), ('헤', 1), ('페바', 1), ('젠', 1), ('변함', 1), ('최고', 1)]",긍정
7,카이져 멜랒지 같은 오스트리아 스타일 커피 메뉴가 있네요.,3.5,0.6075,"[('카이져', 1), ('멜랒', 1), ('같은', 1), ('오스트리아', 1), ('스타일', 1), ('커피', 1), ('메뉴', 1), ('있네요', 1)]",중립
8,요즘은 예약 안됩니다. 웨이팅리스트에 올려서 기다려야 합니다. 크램차우더수프는 비추에요,3.5,0.5046,"[('요즘', 1), ('예약', 1), ('안됩니다', 1), ('웨이', 1), ('팅', 1), ('리스트', 1), ('램', 1), ('차우더', 1), ('수프', 1)]",중립
9,아이스 아인슈페너 강추,3.5,0.8777,"[('아이스', 1), ('아인', 1), ('슈페', 1), ('너', 1), ('강추', 1)]",긍정
10,쉐프가 8시에 퇴근해도 용서가 될만큼 훌륭한 음식입니다.P 진심,3.5,0.9271,"[('쉐프', 1), ('퇴근', 1), ('용서', 1), ('훌륭한', 1), ('음식', 1), ('입니다', 1), ('진심', 1)]",긍정
11,꼬꼬뱅 긋. 치킨앤칩스 쏘긋. 헤페바이젠은 월드베스트 넘버원 비어!,3.5,0.5858,"[('꼬꼬', 1), ('뱅', 1), ('치킨', 1), ('앤', 1), ('칩스', 1), ('헤', 1), ('페바', 1), ('젠', 1), ('월드', 1), ('베스트', 1)]",중립
12,돼지안심스테이크 맛나요 >_<,3.5,0.9352,"[('돼지', 1), ('안심', 1), ('스테이크', 1), ('맛', 1), ('요', 1)]",긍정
13,멋진 곳입니다. 늦은 여름날,3.5,0.8334,"[('멋진', 1), ('곳', 1), ('입니다', 1), ('여름날', 1)]",긍정
14,전화예약제로 바뀌었습니다 02)580-1853 으로 미리예약하고가세요~,3.5,0.1551,"[('예약', 2), ('전화', 1), ('제로', 1), ('미리', 1), ('가세', 1)]",부정
15,"진심으로 샌드위치 욕나오는 맛.... 감자튀김 좋아한다면 샌드위치를 사이드로 먹는다고 생각하고 7,000원에 드시길..... 아직도 불어터지고 눅눅한 치킨너겟과 시들어 누글거리던 야채를 잊을수가 없다",3.5,0.0382,"[('샌드위치', 2), ('진심', 1), ('욕', 1), ('맛', 1), ('감자', 1), ('튀김', 1), ('좋아한다면', 1), ('사이드', 1), ('생각', 1), ('불어', 1)]",부정
16,특제 데미소스란 케첩맛이 많이 나는 우스터소스.,3.5,0.4907,"[('특제', 1), ('데미', 1), ('소스', 1), ('란', 1), ('케첩', 1), ('맛', 1), ('나', 1), ('우스터소스', 1)]",중립
17,당일 예약은 안됨. 580-1853,3.5,0.2237,"[('당일', 1), ('예약', 1), ('안됨', 1)]",부정
18,사방이 유리라서 제법 분위기 있죠. 공연이 있을 때는 빈 자리가 없어요.,3.5,0.8168,"[('사방', 1), ('유리', 1), ('제법', 1), ('분위기', 1), ('있죠', 1), ('공연', 1), ('있을', 1), ('때', 1), ('빈', 1), ('자리', 1)]",긍정
19,오페라하우스 뒷길로 우면산올라갔다 국립국악원쪽으로 내려와 모차르트에서 브런치.. ^^ 최고의 건강코스~~,3.5,0.8933,"[('오페라', 1), ('하우스', 1), ('뒷길', 1), ('우면산', 1), ('국립국악원', 1), ('쪽', 1), ('모차르트', 1), ('브런치', 1), ('최고', 1), ('건강', 1)]",긍정
20,함박스테이크 가족메뉴 적당. 오무라이스는 별로임...,3.5,0.0732,"[('함박스테이크', 1), ('가족', 1), ('메뉴', 1), ('적당', 1), ('오무라이스', 1), ('별로', 1), ('임', 1)]",부정
21,와이파이 잡히네요. 이상한 이름으로.ㅎㅎ 밀크티 맛있어요,3.5,0.5982,"[('와이파이', 1), ('이상한', 1), ('이름', 1), ('밀크', 1), ('티', 1), ('맛있어요', 1)]",중립
22,이제 예약도 됩니다^^,3.5,0.8864,"[('이제', 1), ('예약', 1)]",긍정
23,여기 에스프레소 꼰파냐 죽인다 ㅋㅋㅋ모짜르트가내어준-.,3.5,0.3978,"[('여기', 1), ('에스프레소', 1), ('꼰파', 1), ('모짜르트', 1), ('가내', 1), ('준', 1)]",중립
24,서초동에사는것이행복한이유. 예술의전당이있어서~,3.5,0.8156,"[('서초동', 1), ('행복한', 1), ('이유', 1), ('예술의전당', 1), ('있어서', 1)]",긍정
25,오무라이스. 밀맥주 맛있어요!,3.5,0.9448,"[('오무라이스', 1), ('밀', 1), ('맥주', 1), ('맛있어요', 1)]",긍정
26,"여기Cashier가 테일러 로트너를 닮았네요.,,므훗ㅋㅋㅋ",3.5,0.9396,"[('여기', 1), ('테일러', 1), ('로트', 1), ('너', 1), ('므훗', 1)]",긍정
27,맥주 테이크아웃해준다..진짜로!! 나 지금 마시고있음..,3.5,0.7681,"[('맥주', 1), ('테이크아웃', 1), ('진짜', 1), ('나', 1), ('지금', 1)]",긍정
0,에디오피아 모카 대박 좋았던거 같아요,3.0,0.9405,"[('에디오피아', 1), ('모카', 1), ('대박', 1), ('좋았던거', 1), ('같아요', 1)]",긍정
1,진짜 가볼만한 편이에요,3.0,0.5383,"[('진짜', 1), ('편이', 1)]",중립
2,요리하기전 ㅋㅋㅋ 아완전윳김 ㅋㅋㅋ,3.0,0.891,"[('요리', 1), ('아완', 1), ('윳김', 1)]",긍정
3,오오... 들어오나마자 훌륭한 커피향이. 사장님도 멋지세요!,3.5,0.9912,"[('자', 1), ('훌륭한', 1), ('커피', 1), ('향', 1), ('사장', 1), ('멋지세요', 1)]",긍정
4,에디오피아 모카 대박 맛있었었던 거 같다,3.0,0.9627,"[('에디오피아', 1), ('모카', 1), ('대박', 1), ('맛있었었던', 1), ('거', 1), ('같다', 1)]",긍정
5,진짜 만족스러울만했음,3.0,0.9794,"[('진짜', 1), ('만족스러울만', 1)]",긍정
6,드립커피와 음악이 좋은곳♥,3.5,0.8954,"[('드립커피', 1), ('음악', 1), ('좋은', 1), ('곳', 1)]",긍정
7,평일엔 10~22:30토욜엔 10~22:00일욜은 휴무예요~,3.5,0.3398,"[('평일', 1), ('토욜', 1), ('휴무', 1)]",중립
8,아담하고 드립이 부드럽고 맛있는 커피하우스! 사장님의 자신감 또한 일품입니다.,3.5,0.9795,"[('아담하고', 1), ('드립', 1), ('부드럽고', 1), ('맛있는', 1), ('커피하우스', 1), ('사장', 1), ('자신감', 1), ('또한', 1), ('일품', 1), ('입니다', 1)]",긍정
9,커피 맛있는 집,3.5,0.8909,"[('커피', 1), ('맛있는', 1), ('집', 1)]",긍정
10,커피 맛있었는데 사장님이 좀 무서웠어요,3.5,0.9468,"[('커피', 1), ('맛있었는데', 1), ('사장', 1), ('좀', 1), ('무서웠어요', 1)]",긍정
11,드립커피 맛있는데. 아줌마가 커피만드는 스킬이 없삼,3.5,0.6974,"[('드립커피', 1), ('맛있는데', 1), ('아줌마', 1), ('커피', 1), ('스킬', 1), ('없', 1), ('삼', 1)]",긍정
12,커피가 증말맛있음 ㅎㅎ,3.5,0.9619,"[('커피', 1), ('증말', 1), ('맛있음', 1)]",긍정
13,최고늬 드립집!아 사장님 너무 좋아요,3.5,0.9865,"[('최고', 1), ('늬', 1), ('드립', 1), ('집', 1), ('사장', 1), ('좋아요', 1)]",긍정
0,정말 독특했어요전시회 느낌도 나고 넓은 공간으로 멋스러운 분위기를 연출하고 있네요 또 가고 싶었음,2.5,0.9791,"[('정말', 1), ('독특했어요', 1), ('전시회', 1), ('느낌', 1), ('넓은', 1), ('공간', 1), ('멋', 1), ('분위기', 1), ('연출', 1), ('있네요', 1)]",긍정
1,이디야 커피 랩이 생기고는 탐탐이 잘 안되는듯..?!,3.0,0.1724,"[('이디야', 1), ('커피', 1), ('랩', 1), ('탐탐', 1), ('안되는듯', 1)]",부정
2,2층에 이디야 커피랩이 들어섰습니다.그 전에도 커피숍이 있었던 자리에요 ㅋ깔끔한 편이에요,2.5,0.9488,"[('층', 1), ('이디야', 1), ('커피', 1), ('랩', 1), ('그', 1), ('전', 1), ('커피숍', 1), ('있었던', 1), ('자리', 1), ('깔끔한', 1)]",긍정
3,만족스러운 편이네요,2.5,0.8647,"[('만족스러운', 1), ('편이', 1)]",긍정
4,요즘 핫한 이디야커피랩을 다녀왔어요!이댜커피랩은 딱 여기만 있어서 더욱 가보고싶었던곳이였어요,3.0,0.9805,"[('커피', 2), ('랩', 2), ('요즘', 1), ('핫', 1), ('이디야', 1), ('댜', 1), ('여기', 1), ('있어서', 1), ('더욱', 1), ('곳', 1)]",긍정
0,또 갈 거 같네요,3.0,0.4898,"[('또', 1), ('거', 1), ('같네요', 1)]",중립
1,저는 친구랑 연남동에서 맥주한잔 하고 연희동으로 넘어가 더 플레이트 디저트라는 예쁜 디저트 카페에 놀러갔어요!! 원래는 옛날에 크레이프 케익을 먹었던게 생각나서 연희동으로 갔는데 그 카페 자리에 새로운 디저트 가게가 생겼더라구요!!...  카페 이름이 길어서 못 외우겠네요 ㅋㅋ,3.0,0.9854,"[('디저트', 3), ('카페', 3), ('연희동', 2), ('저', 1), ('친구', 1), ('연남동', 1), ('맥주', 1), ('한잔', 1), ('더', 1), ('플레이', 1)]",긍정
2,위치는 사러가쇼핑센터 뒷골목. 케잌을 즐길 수 있는곳멋진 디저트 카페! 꼭 한번 들러보세요~,3.0,0.9832,"[('위치', 1), ('쇼핑', 1), ('센터', 1), ('뒷골목', 1), ('케잌', 1), ('수', 1), ('있는', 1), ('곳', 1), ('멋진', 1), ('디저트', 1)]",긍정
